################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CO2} CO2 OVPF
# TITLE: PCRN: "CO2 Plaine des Cafres" {RCSPCRN}
# FILENAME: RCSPCRN_all.txt
#
#
# CREATED: 09-Mar-2022 13:20:51 by sysop@pitondescalumets
# COPYRIGHT: 2022, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second CO2_raw_mol CO2_corr_mol CO2_filter7_mol CO2_filter15_mol CO2_filter31_mol CO2_filterSG_1au CO2_filterSG_2au
2016 05 14 00 00 00 1.080589 0.958759 0.930064 0.801827 0.817469 0.695475 0.191239
2016 05 15 00 00 00 1.087050 0.911222 0.936084 0.794263 0.814468 0.695599 0.193581
2016 05 16 00 00 00 1.069005 0.931417 0.871037 0.788973 0.812113 0.695736 0.194508
2016 05 17 00 00 00 1.034580 0.938264 0.820975 0.795963 0.808686 0.695883 0.197620
2016 05 18 00 00 00 1.003881 0.910691 0.773446 0.797861 0.809190 0.696041 0.201116
2016 05 19 00 00 00 0.878879 0.497490 0.730712 0.800171 0.809320 0.696207 0.205351
2016 05 20 00 00 00 0.957234 0.598980 0.691194 0.795611 0.807300 0.696380 0.207407
2016 05 21 00 00 00 0.999292 0.626056 0.662459 0.789401 0.807028 0.696560 0.211411
2016 05 22 00 00 00 1.000568 0.612088 0.649539 0.780036 0.807649 0.696746 0.213954
2016 05 23 00 00 00 0.992995 0.654787 0.707498 0.776867 0.809147 0.696940 0.214224
2016 05 24 00 00 00 1.016041 0.737122 0.748275 0.776121 0.805691 0.697140 0.211946
2016 05 25 00 00 00 1.019477 0.820253 0.781162 0.768734 0.806474 0.697350 0.213016
2016 05 26 00 00 00 1.023099 0.903197 0.810619 0.766338 0.803058 0.697569 0.207699
2016 05 27 00 00 00 1.030095 0.884421 0.840462 0.788752 0.797714 0.697797 0.201483
2016 05 28 00 00 00 1.048099 0.856263 0.866620 0.803961 0.790105 0.698035 0.196384
2016 05 29 00 00 00 1.044313 0.818287 0.867649 0.816368 0.783489 0.698282 0.189670
2016 05 30 00 00 00 1.030074 0.863689 0.863586 0.826509 0.774787 0.698539 0.183250
2016 05 31 00 00 00 1.027440 0.920231 0.856340 0.834320 0.771482 0.698806 0.176301
2016 06 01 00 00 00 1.038078 0.827454 0.852176 0.826979 0.767017 0.699083 0.170104
2016 06 02 00 00 00 1.018449 0.874756 0.851301 0.816067 0.758640 0.699371 0.165761
2016 06 03 00 00 00 1.008531 0.833702 0.837089 0.801579 0.751689 0.699672 0.162162
2016 06 04 00 00 00 0.994271 0.827112 0.815906 0.789477 0.757485 0.699986 0.162585
2016 06 05 00 00 00 1.001432 0.812161 0.787270 0.780189 0.762092 0.700317 0.159704
2016 06 06 00 00 00 0.993469 0.764205 0.756102 0.775256 0.764445 0.700665 0.156144
2016 06 07 00 00 00 0.993675 0.771950 0.734983 0.763610 0.767767 0.701029 0.152192
2016 06 08 00 00 00 0.981699 0.627006 0.717237 0.756180 0.770361 0.701409 0.148258
2016 06 09 00 00 00 0.954168 0.656575 0.703635 0.753883 0.766370 0.701803 0.143315
2016 06 10 00 00 00 0.949086 0.685869 0.700791 0.740804 0.758944 0.702212 0.138150
2016 06 11 00 00 00 0.950629 0.702894 0.688941 0.731573 0.747193 0.702633 0.133152
2016 06 12 00 00 00 0.956452 0.716947 0.714908 0.721576 0.739065 0.703068 0.127133
2016 06 13 00 00 00 0.956637 0.744295 0.734398 0.716885 0.730845 0.703516 0.121156
2016 06 14 00 00 00 0.961184 0.688999 0.733355 0.712539 0.722292 0.703977 0.115526
2016 06 15 00 00 00 0.951020 0.808776 0.732260 0.708746 0.712340 0.704453 0.110287
2016 06 16 00 00 00 0.955958 0.793003 0.726576 0.715958 0.699402 0.704943 0.103313
2016 06 17 00 00 00 0.978613 0.678572 0.726218 0.713081 0.689014 0.705447 0.097420
2016 06 18 00 00 00 0.970423 0.695225 0.727649 0.706692 0.677581 0.705963 0.092232
2016 06 19 00 00 00 0.969456 0.677165 0.714262 0.695761 0.667148 0.706491 0.087576
2016 06 20 00 00 00 0.944662 0.741788 0.706001 0.690128 0.657165 0.707030 0.083712
2016 06 21 00 00 00 0.964744 0.699016 0.696695 0.680605 0.649306 0.707580 0.079083
2016 06 22 00 00 00 0.952851 0.715061 0.681666 0.671547 0.641608 0.708139 0.074784
2016 06 23 00 00 00 0.944703 0.735181 0.661919 0.654640 0.634329 0.708705 0.070494
2016 06 24 00 00 00 0.935258 0.613428 0.646300 0.636384 0.633252 0.709275 0.066747
2016 06 25 00 00 00 0.930402 0.590024 0.632361 0.624841 0.628531 0.709847 0.064266
2016 06 26 00 00 00 0.937666 0.538936 0.609228 0.613182 0.624442 0.710420 0.061475
2016 06 27 00 00 00 0.911287 0.632455 0.583512 0.602055 0.619481 0.710991 0.058913
2016 06 28 00 00 00 0.928879 0.601445 0.570047 0.587112 0.616147 0.711560 0.056244
2016 06 29 00 00 00 0.934044 0.553127 0.557960 0.578413 0.611518 0.712124 0.054098
2016 06 30 00 00 00 0.930073 0.555170 0.555305 0.565781 0.609217 0.712683 0.051991
2016 07 01 00 00 00 0.871800 0.519171 0.537847 0.553188 0.603671 0.713233 0.049649
2016 07 02 00 00 00 0.914023 0.505416 0.525876 0.551867 0.597976 0.713773 0.046954
2016 07 03 00 00 00 0.914229 0.520349 0.528077 0.546548 0.600762 0.714299 0.042799
2016 07 04 00 00 00 0.918838 0.510254 0.523850 0.547893 0.605379 0.714807 0.039563
2016 07 05 00 00 00 0.927089 0.517645 0.527723 0.542335 0.607797 0.715295 0.034662
2016 07 06 00 00 00 0.908509 0.568533 0.540323 0.543146 0.601030 0.715761 0.024041
2016 07 07 00 00 00 0.908632 0.525580 0.538878 0.546323 0.597790 0.716202 0.018090
2016 07 08 00 00 00 0.906966 0.546282 0.545858 0.550490 0.596437 0.716620 0.014881
2016 07 09 00 00 00 0.909579 0.593620 0.550350 0.558336 0.594821 0.717013 0.012653
2016 07 10 00 00 00 0.918900 0.510230 0.556790 0.565737 0.595383 0.717381 0.010599
2016 07 11 00 00 00 0.901739 0.559116 0.567532 0.582044 0.595960 0.717723 0.008991
2016 07 12 00 00 00 0.907809 0.549092 0.577731 0.603917 0.596782 0.718039 0.006984
2016 07 13 00 00 00 0.907665 0.613611 0.583909 0.619550 0.595630 0.718329 0.005358
2016 07 14 00 00 00 0.921410 0.600773 0.599081 0.617114 0.595562 0.718593 0.003025
2016 07 15 00 00 00 0.924517 0.617677 0.628487 0.621982 0.598252 0.718829 0.000136
2016 07 16 00 00 00 0.904394 0.636862 0.669808 0.630436 0.602983 0.719037 -0.002637
2016 07 17 00 00 00 0.895731 0.616437 0.689597 0.636534 0.606381 0.719217 -0.003034
2016 07 18 00 00 00 0.870463 0.764954 0.679772 0.644576 0.611957 0.719372 -0.005048
2016 07 19 00 00 00 0.888077 0.838342 0.677046 0.647828 0.618064 0.719500 -0.006961
2016 07 20 00 00 00 0.832808 0.752135 0.682222 0.648850 0.627783 0.719603 -0.010105
2016 07 21 00 00 00 0.628053 0.531998 0.692029 0.647725 0.636886 0.719679 -0.013929
2016 07 22 00 00 00 0.790380 0.598597 0.672873 0.647629 0.643895 0.719729 -0.016128
2016 07 23 00 00 00 0.860936 0.673093 0.639953 0.648886 0.649922 0.719754 -0.017359
2016 07 24 00 00 00 0.880751 0.685087 0.613137 0.653216 0.654479 0.719755 -0.017836
2016 07 25 00 00 00 0.874290 0.630861 0.622386 0.653756 0.655315 0.719733 -0.018265
2016 07 26 00 00 00 0.880978 0.607902 0.622492 0.647977 0.660113 0.719690 -0.019584
2016 07 27 00 00 00 0.873735 0.564418 0.617268 0.639399 0.665056 0.719625 -0.020756
2016 07 28 00 00 00 0.857191 0.596745 0.619658 0.643358 0.671516 0.719539 -0.021647
2016 07 29 00 00 00 0.850895 0.599335 0.618754 0.661216 0.675935 0.719432 -0.022703
2016 07 30 00 00 00 0.836924 0.636529 0.628805 0.673696 0.678387 0.719306 -0.023363
2016 07 31 00 00 00 0.834640 0.701815 0.649556 0.676317 0.680944 0.719160 -0.024458
2016 08 01 00 00 00 0.848138 0.624536 0.680239 0.676482 0.680174 0.718998 -0.024697
2016 08 02 00 00 00 0.838426 0.678255 0.708886 0.675726 0.678105 0.718823 -0.024896
2016 08 03 00 00 00 0.839928 0.709678 0.730210 0.679131 0.669876 0.718636 -0.024639
2016 08 04 00 00 00 0.804619 0.811525 0.731724 0.688993 0.658214 0.718440 -0.025036
2016 08 05 00 00 00 0.790030 0.799864 0.740727 0.699167 0.650551 0.718237 -0.024444
2016 08 06 00 00 00 0.820154 0.785795 0.732337 0.709252 0.645949 0.718027 -0.017496
2016 08 07 00 00 00 0.848611 0.712416 0.725094 0.711935 0.639050 0.717809 -0.014622
2016 08 08 00 00 00 0.868714 0.687557 0.710924 0.711611 0.636470 0.717584 -0.014874
2016 08 09 00 00 00 0.871245 0.619521 0.703709 0.710841 0.632808 0.717351 -0.016166
2016 08 10 00 00 00 0.851533 0.658978 0.698683 0.702444 0.625912 0.717111 -0.016224
2016 08 11 00 00 00 0.837459 0.712341 0.693591 0.689122 0.622664 0.716865 -0.016063
2016 08 12 00 00 00 0.850813 0.749356 0.694933 0.666808 0.621839 0.716610 -0.015924
2016 08 13 00 00 00 0.844125 0.750613 0.694001 0.647789 0.616736 0.716347 -0.016448
2016 08 14 00 00 00 0.868776 0.676770 0.678761 0.621358 0.610999 0.716075 -0.016257
2016 08 15 00 00 00 0.857006 0.696955 0.649833 0.599512 0.605263 0.715794 -0.015542
2016 08 16 00 00 00 0.862068 0.612991 0.610900 0.593217 0.601486 0.715505 -0.015515
2016 08 17 00 00 00 0.853405 0.552304 0.577179 0.590020 0.598389 0.715207 -0.015238
2016 08 18 00 00 00 0.841018 0.509841 0.536117 0.573893 0.591828 0.714898 -0.014520
2016 08 19 00 00 00 0.837150 0.476825 0.491513 0.560219 0.582531 0.714580 -0.013942
2016 08 20 00 00 00 0.811388 0.514566 0.488676 0.546184 0.572321 0.714251 -0.012465
2016 08 21 00 00 00 0.802496 0.389336 0.491427 0.525381 0.562779 0.713910 -0.010628
2016 08 22 00 00 00 0.837308 0.384728 0.478175 0.508362 0.556742 0.713558 -0.009752
2016 08 23 00 00 00 0.809763 0.593130 0.482518 0.492479 0.554129 0.713192 -0.009500
2016 08 24 00 00 00 0.796147 0.571561 0.485984 0.490594 0.550569 0.712814 -0.009782
2016 08 25 00 00 00 0.826800 0.417079 0.493018 0.489010 0.550607 0.712421 -0.010121
2016 08 26 00 00 00 0.839064 0.507226 0.498268 0.486677 0.549946 0.712014 -0.009735
2016 08 27 00 00 00 0.829939 0.538827 0.479065 0.482988 0.546848 0.711593 -0.009150
2016 08 28 00 00 00 0.791641 0.438576 0.480945 0.481684 0.541173 0.711157 -0.008932
2016 08 29 00 00 00 0.806388 0.421477 0.496869 0.489333 0.530338 0.710706 -0.008533
2016 08 30 00 00 00 0.807582 0.458710 0.492243 0.503593 0.525372 0.710238 -0.009783
2016 08 31 00 00 00 0.782993 0.584716 0.475481 0.506146 0.517746 0.709751 -0.010530
2016 09 01 00 00 00 0.803302 0.528549 0.483542 0.506522 0.514003 0.709242 -0.011560
2016 09 02 00 00 00 0.806450 0.474847 0.495342 0.520096 0.512427 0.708708 -0.012565
2016 09 03 00 00 00 0.802787 0.421493 0.515329 0.528847 0.513812 0.708147 -0.012783
2016 09 04 00 00 00 0.794557 0.495003 0.522003 0.534012 0.517258 0.707556 -0.012680
2016 09 05 00 00 00 0.790380 0.504073 0.528952 0.543002 0.520945 0.706933 -0.012004
2016 09 06 00 00 00 0.789948 0.598621 0.549787 0.542553 0.530221 0.706279 -0.010757
2016 09 07 00 00 00 0.798363 0.631432 0.580787 0.546826 0.540020 0.705593 -0.010952
2016 09 08 00 00 00 0.801244 0.577196 0.598115 0.538549 0.542990 0.704874 -0.009899
2016 09 09 00 00 00 0.801368 0.620687 0.608024 0.536444 0.545197 0.704121 -0.008158
2016 09 10 00 00 00 0.803590 0.638496 0.581754 0.538350 0.551254 0.703335 -0.007619
2016 09 11 00 00 00 0.795154 0.616301 0.566236 0.547102 0.554035 0.702515 -0.009061
2016 09 12 00 00 00 0.796738 0.573431 0.549574 0.553011 0.557640 0.701663 -0.009027
2016 09 13 00 00 00 0.795236 0.414733 0.531900 0.561330 0.566150 0.700779 -0.007598
2016 09 14 00 00 00 0.768384 0.522809 0.512606 0.566549 0.574246 0.699864 -0.006424
2016 09 15 00 00 00 0.771799 0.460563 0.503531 0.570354 0.579787 0.698917 -0.005626
2016 09 16 00 00 00 0.767705 0.496969 0.504989 0.577554 0.581093 0.697941 -0.004372
2016 09 17 00 00 00 0.759392 0.503439 0.535579 0.578839 0.586762 0.696934 -0.004102
2016 09 18 00 00 00 0.771058 0.552776 0.557592 0.576597 0.595716 0.695899 -0.004024
2016 09 19 00 00 00 0.776717 0.583634 0.590157 0.575072 0.604232 0.694836 -0.003757
2016 09 20 00 00 00 0.768301 0.628863 0.617045 0.580216 0.614547 0.693746 -0.004212
2016 09 21 00 00 00 0.776758 0.676902 0.636550 0.599392 0.614086 0.692632 -0.011209
2016 09 22 00 00 00 0.766532 0.688512 0.643990 0.609369 0.608100 0.691495 -0.022118
2016 09 23 00 00 00 0.777355 0.685187 0.645390 0.620697 0.601580 0.690336 -0.032913
2016 09 24 00 00 00 0.784701 0.639972 0.648494 0.629245 0.602124 0.689155 -0.038460
2016 09 25 00 00 00 0.777725 0.604860 0.652131 0.642634 0.600378 0.687953 -0.041574
2016 09 26 00 00 00 0.728177 0.593433 0.649838 0.655945 0.600579 0.686730 -0.042499
2016 09 27 00 00 00 0.764392 0.650588 0.642024 0.662734 0.601242 0.685489 -0.043286
2016 09 28 00 00 00 0.768980 0.702363 0.639912 0.675128 0.604464 0.684229 -0.043207
2016 09 29 00 00 00 0.775380 0.672464 0.654115 0.662654 0.612920 0.682953 -0.043207
2016 09 30 00 00 00 0.764433 0.630487 0.676830 0.644289 0.617898 0.681663 -0.043191
2016 10 01 00 00 00 0.753425 0.625189 0.681814 0.627231 0.627893 0.680362 -0.043988
2016 10 02 00 00 00 0.742663 0.704282 0.697871 0.624172 0.638617 0.679052 -0.043708
2016 10 03 00 00 00 0.739268 0.752435 0.671775 0.621617 0.646951 0.677737 -0.045302
2016 10 04 00 00 00 0.740873 0.685478 0.640712 0.625037 0.650640 0.676420 -0.045628
2016 10 05 00 00 00 0.709679 0.814764 0.612730 0.624123 0.655514 0.675103 -0.046428
2016 10 06 00 00 00 0.502105 0.489791 0.596987 0.622186 0.657684 0.673790 -0.045650
2016 10 07 00 00 00 0.379819 0.413047 0.570430 0.622478 0.658114 0.672481 -0.044838
2016 10 08 00 00 00 0.391116 0.429312 0.564610 0.625588 0.659163 0.671180 -0.043674
2016 10 09 00 00 00 0.555932 0.594084 0.539197 0.635269 0.662315 0.669888 -0.043206
2016 10 10 00 00 00 0.630707 0.566537 0.565414 0.643611 0.667654 0.668606 -0.042719
2016 10 11 00 00 00 0.699885 0.644733 0.603099 0.644236 0.672669 0.667335 -0.041852
2016 10 12 00 00 00 0.694782 0.636876 0.638504 0.643012 0.679393 0.666076 -0.039543
2016 10 13 00 00 00 0.722251 0.673307 0.663691 0.637677 0.682035 0.664831 -0.038456
2016 10 14 00 00 00 0.717272 0.676847 0.701246 0.651432 0.682142 0.663600 -0.037549
2016 10 15 00 00 00 0.689885 0.677142 0.717970 0.669912 0.683894 0.662384 -0.037334
2016 10 16 00 00 00 0.667107 0.770397 0.722292 0.689359 0.690173 0.661182 -0.037378
2016 10 17 00 00 00 0.695379 0.829422 0.731068 0.701948 0.697417 0.659997 -0.037490
2016 10 18 00 00 00 0.628012 0.761799 0.733820 0.717877 0.699246 0.658829 -0.036804
2016 10 19 00 00 00 0.678033 0.667128 0.735691 0.725585 0.697790 0.657680 -0.035988
2016 10 20 00 00 00 0.668094 0.734740 0.728638 0.736583 0.700821 0.656549 -0.035833
2016 10 21 00 00 00 0.707766 0.696113 0.721994 0.740530 0.695739 0.655438 -0.033840
2016 10 22 00 00 00 0.716469 0.690238 0.728233 0.742452 0.701869 0.654345 -0.024819
2016 10 23 00 00 00 0.716346 0.721028 0.741550 0.745759 0.707991 0.653271 -0.011595
2016 10 24 00 00 00 0.704782 0.782916 0.751138 0.749410 0.713342 0.652216 0.001623
2016 10 25 00 00 00 0.711943 0.805471 0.756337 0.750766 0.715769 0.651183 0.008919
2016 10 26 00 00 00 0.715996 0.760344 0.758543 0.750710 0.720238 0.650172 0.013536
2016 10 27 00 00 00 0.710379 0.801858 0.759361 0.753388 0.725524 0.649185 0.015566
2016 10 28 00 00 00 0.707951 0.732504 0.765395 0.756369 0.735967 0.648222 0.017197
2016 10 29 00 00 00 0.706120 0.705678 0.771722 0.753776 0.741573 0.647283 0.017427
2016 10 30 00 00 00 0.690255 0.726756 0.771810 0.753082 0.744525 0.646371 0.015850
2016 10 31 00 00 00 0.670563 0.825155 0.758302 0.745202 0.747736 0.645483 0.016073
2016 11 01 00 00 00 0.656736 0.849760 0.765009 0.732687 0.745373 0.644621 0.018012
2016 11 02 00 00 00 0.670029 0.760962 0.758086 0.723609 0.742100 0.643785 0.019312
2016 11 03 00 00 00 0.669967 0.707296 0.751381 0.719925 0.740165 0.642973 0.023177
2016 11 04 00 00 00 0.650440 0.779457 0.719621 0.720374 0.744102 0.642184 0.025212
2016 11 05 00 00 00 0.675605 0.657214 0.683254 0.735581 0.744369 0.641418 0.027826
2016 11 06 00 00 00 0.685317 0.679824 0.670160 0.745008 0.744601 0.640673 0.029576
2016 11 07 00 00 00 0.692786 0.602836 0.669843 0.747782 0.747076 0.639951 0.030538
2016 11 08 00 00 00 0.703506 0.595190 0.674007 0.744550 0.747192 0.639249 0.031966
2016 11 09 00 00 00 0.684473 0.669304 0.717347 0.734377 0.747849 0.638569 0.033464
2016 11 10 00 00 00 0.676037 0.705074 0.741243 0.732177 0.747793 0.637910 0.034674
2016 11 11 00 00 00 0.664925 0.808605 0.764889 0.731812 0.747663 0.637272 0.035774
2016 11 12 00 00 00 0.647436 0.960598 0.790817 0.732459 0.748737 0.636655 0.036160
2016 11 13 00 00 00 0.631592 0.847092 0.794797 0.738179 0.750976 0.636059 0.035448
2016 11 14 00 00 00 0.570686 0.768363 0.798065 0.739746 0.752508 0.635483 0.035391
2016 11 15 00 00 00 0.599266 0.776680 0.782810 0.750687 0.754103 0.634927 0.036561
2016 11 16 00 00 00 0.629884 0.697166 0.758321 0.759315 0.752267 0.634391 0.038938
2016 11 17 00 00 00 0.638567 0.727950 0.743451 0.768247 0.752878 0.633874 0.041797
2016 11 18 00 00 00 0.650893 0.701821 0.734160 0.774825 0.751767 0.633375 0.042609
2016 11 19 00 00 00 0.644370 0.789173 0.732772 0.771338 0.753502 0.632892 0.043627
2016 11 20 00 00 00 0.652436 0.743006 0.736691 0.762976 0.749059 0.632426 0.047500
2016 11 21 00 00 00 0.665392 0.703327 0.747453 0.759964 0.750978 0.631975 0.050064
2016 11 22 00 00 00 0.649720 0.766963 0.762015 0.758951 0.753799 0.631541 0.052056
2016 11 23 00 00 00 0.664103 0.724597 0.757318 0.758919 0.761243 0.631121 0.054547
2016 11 24 00 00 00 0.654802 0.803287 0.770485 0.763657 0.769776 0.630716 0.056797
2016 11 25 00 00 00 0.653115 0.803754 0.784567 0.773040 0.773115 0.630326 0.058366
2016 11 26 00 00 00 0.653855 0.756293 0.782597 0.774687 0.775783 0.629948 0.061795
2016 11 27 00 00 00 0.626201 0.835171 0.789968 0.772814 0.775288 0.629582 0.064995
2016 11 28 00 00 00 0.589884 0.801905 0.784961 0.766062 0.772149 0.629227 0.068026
2016 11 29 00 00 00 0.608608 0.753170 0.794240 0.766955 0.770758 0.628882 0.073297
2016 11 30 00 00 00 0.630995 0.776198 0.789986 0.766974 0.770975 0.628547 0.080231
2016 12 01 00 00 00 0.648979 0.768236 0.779402 0.774241 0.773714 0.628221 0.085878
2016 12 02 00 00 00 0.650337 0.868705 0.756518 0.778003 0.778445 0.627905 0.091063
2016 12 03 00 00 00 0.600418 0.726514 0.751312 0.775940 0.782963 0.627597 0.095905
2016 12 04 00 00 00 0.606982 0.761087 0.750033 0.778040 0.786380 0.627298 0.100243
2016 12 05 00 00 00 0.676160 0.641716 0.759371 0.775246 0.787954 0.627008 0.104910
2016 12 06 00 00 00 0.660913 0.716726 0.758087 0.779337 0.790576 0.626727 0.109695
2016 12 07 00 00 00 0.653012 0.767247 0.764702 0.782724 0.794295 0.626455 0.113808
2016 12 08 00 00 00 0.676037 0.833601 0.768516 0.782650 0.797344 0.626190 0.117780
2016 12 09 00 00 00 0.679247 0.859718 0.790166 0.788875 0.800028 0.625934 0.122163
2016 12 10 00 00 00 0.639061 0.772819 0.811101 0.787215 0.800193 0.625684 0.125734
2016 12 11 00 00 00 0.688177 0.787783 0.816347 0.796648 0.801466 0.625440 0.129231
2016 12 12 00 00 00 0.669926 0.793269 0.807988 0.799759 0.802319 0.625203 0.132588
2016 12 13 00 00 00 0.647065 0.863272 0.808258 0.812843 0.802939 0.624972 0.137273
2016 12 14 00 00 00 0.700502 0.803970 0.818400 0.820014 0.803848 0.624747 0.142264
2016 12 15 00 00 00 0.690975 0.775087 0.829861 0.823437 0.806151 0.624527 0.148014
2016 12 16 00 00 00 0.679473 0.861609 0.831929 0.825296 0.806793 0.624314 0.152258
2016 12 17 00 00 00 0.695543 0.843812 0.828316 0.821835 0.808427 0.624106 0.155353
2016 12 18 00 00 00 0.693383 0.868007 0.831219 0.824208 0.804668 0.623904 0.157108
2016 12 19 00 00 00 0.689947 0.807749 0.837435 0.827904 0.803922 0.623707 0.158214
2016 12 20 00 00 00 0.693506 0.837981 0.837417 0.827203 0.803382 0.623518 0.161320
2016 12 21 00 00 00 0.705173 0.824291 0.832272 0.826610 0.806773 0.623335 0.160258
2016 12 22 00 00 00 0.697313 0.818596 0.823759 0.828350 0.805483 0.623160 0.157947
2016 12 23 00 00 00 0.677395 0.861486 0.828826 0.831648 0.803795 0.622991 0.157620
2016 12 24 00 00 00 0.704700 0.807795 0.820936 0.827282 0.801249 0.622829 0.157968
2016 12 25 00 00 00 0.670502 0.808418 0.825236 0.825621 0.798097 0.622673 0.158003
2016 12 26 00 00 00 0.666901 0.843217 0.826874 0.817898 0.794174 0.622523 0.153387
2016 12 27 00 00 00 0.663732 0.782751 0.821599 0.810941 0.785724 0.622379 0.144592
2016 12 28 00 00 00 0.677806 0.854387 0.819931 0.804698 0.777633 0.622242 0.137720
2016 12 29 00 00 00 0.651510 0.830062 0.821428 0.799535 0.770300 0.622110 0.134489
2016 12 30 00 00 00 0.694391 0.824560 0.808419 0.790079 0.766884 0.621984 0.130936
2016 12 31 00 00 00 0.670769 0.796119 0.797082 0.780306 0.763008 0.621864 0.124731
2017 01 01 00 00 00 0.653835 0.818899 0.781362 0.776765 0.750403 0.621750 0.114848
2017 01 02 00 00 00 0.614431 0.752154 0.769474 0.773671 0.736749 0.621642 0.102588
2017 01 03 00 00 00 0.545294 0.703395 0.748358 0.760870 0.724418 0.621540 0.090709
2017 01 04 00 00 00 0.614884 0.744342 0.736754 0.743742 0.713346 0.621443 0.078709
2017 01 05 00 00 00 0.555953 0.746847 0.727580 0.722945 0.700974 0.621353 0.067114
2017 01 06 00 00 00 0.503236 0.676747 0.728987 0.710006 0.689454 0.621268 0.054710
2017 01 07 00 00 00 0.558155 0.714894 0.721532 0.701574 0.677488 0.621188 0.043054
2017 01 08 00 00 00 0.603484 0.754680 0.690315 0.692160 0.663256 0.621114 0.031087
2017 01 09 00 00 00 0.598382 0.762007 0.661115 0.668958 0.651711 0.621045 0.019981
2017 01 10 00 00 00 0.415478 0.651205 0.655290 0.646850 0.642101 0.620982 0.010081
2017 01 11 00 00 00 0.336547 0.525828 0.652887 0.632340 0.634080 0.620925 0.000157
2017 01 12 00 00 00 0.379449 0.542443 0.638636 0.613685 0.627334 0.620873 -0.008000
2017 01 13 00 00 00 0.471014 0.635974 0.597044 0.594191 0.619067 0.620827 -0.015407
2017 01 14 00 00 00 0.516138 0.698071 0.564091 0.580220 0.612360 0.620786 -0.020923
2017 01 15 00 00 00 0.426116 0.654922 0.558363 0.562403 0.607188 0.620750 -0.027848
2017 01 16 00 00 00 0.302431 0.470867 0.547232 0.540110 0.603674 0.620718 -0.034535
2017 01 17 00 00 00 0.246710 0.420534 0.521299 0.519305 0.599307 0.620692 -0.039608
2017 01 18 00 00 00 0.258357 0.485732 0.488315 0.509924 0.596531 0.620670 -0.045340
2017 01 19 00 00 00 0.253213 0.464524 0.458703 0.514506 0.595597 0.620651 -0.050741
2017 01 20 00 00 00 0.271505 0.454441 0.451477 0.516585 0.589585 0.620635 -0.060110
2017 01 21 00 00 00 0.260250 0.467185 0.455675 0.514060 0.581831 0.620621 -0.067742
2017 01 22 00 00 00 0.277657 0.447636 0.459212 0.508999 0.576128 0.620609 -0.071822
2017 01 23 00 00 00 0.250147 0.420286 0.477789 0.509620 0.571184 0.620600 -0.078585
2017 01 24 00 00 00 0.306176 0.449921 0.494815 0.524040 0.560048 0.620592 -0.091574
2017 01 25 00 00 00 0.311320 0.510495 0.513519 0.541574 0.549739 0.620586 -0.105426
