################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SFR0,SNEG_all.txt
#
#
# CREATED: 21-Mar-2020 08:42:13 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm) SNEG-DERG_(cm) SNEG-DSRG_(cm)
2005 08 28 11 59 00 158573.496664 35998.645488 128039.449757
2005 08 29 11 59 00 158573.305464 35998.794611 128039.592239
2005 08 30 11 59 00 158573.533916 35998.797883 128039.811152
2005 08 31 11 59 00 158573.526550 35998.903702 128039.877159
2005 09 01 11 59 00 158574.266900 35998.946674 128040.349887
2005 09 02 11 59 00 158573.774749 35998.760806 128040.022154
2005 09 03 11 59 00 158573.817355 35998.747288 128040.090164
2005 09 04 11 59 00 158573.893002 35998.813794 128040.111280
2005 09 05 11 59 00 158574.088952 35998.613919 128039.926677
2005 09 06 11 59 00 158574.150195 35998.589678 128040.057567
2005 09 07 11 59 00 158574.172148 35998.482541 128039.783728
2005 09 08 11 59 00 158574.281266 35998.427157 128039.876311
2005 09 09 11 59 00 158574.372117 35998.602437 128040.144665
2005 09 10 11 59 00 158574.179708 35998.995536 128040.452122
2005 09 11 11 59 00 158574.474988 35998.664239 128040.121899
2005 09 12 11 59 00 158574.602803 35998.558262 128040.194401
2005 09 13 11 59 00 158574.610588 35998.562087 128040.122378
2005 09 19 11 59 00 158576.905943 35999.298891 128041.051537
2005 09 20 11 59 00 158576.802272 35998.829043 128040.893764
2005 09 21 11 59 00 158574.645270 35999.009225 128041.268787
2005 09 22 11 59 00 158575.192669 35998.827723 128040.846542
2005 09 23 11 59 00 158575.532309 35998.909026 128041.122557
2005 09 24 11 59 00 158575.539093 35998.917916 128041.186267
2005 09 25 11 59 00 158575.573684 35998.972143 128041.468929
2005 09 26 11 59 00 158575.501234 35998.929356 128041.166370
2005 09 27 11 59 00 158575.434901 35999.133780 128041.467366
2005 09 28 11 59 00 158575.542146 35999.219544 128041.851628
2005 09 29 11 59 00 158575.497954 35999.285898 128042.006267
2005 09 30 11 59 00 158575.374866 35999.280948 128041.757397
2005 10 01 11 59 00 158575.802527 35999.176248 128041.722803
2005 10 02 11 59 00 158575.716912 35999.133626 128041.559499
2005 10 03 11 59 00 158576.148926 35999.166966 128041.940621
2005 10 04 11 59 00 158582.790990 36000.254539 128045.180782
2005 10 05 11 59 00 158584.146943 36000.857487 128046.443273
2005 10 06 11 59 00 158584.329868 36000.443221 128045.885521
2005 10 07 11 59 00 158584.241931 36000.313636 128045.810396
2005 10 08 11 59 00 158584.120144 36000.429382 128045.750575
2005 10 09 11 59 00 158583.468030 36000.266103 128045.338024
2005 10 10 11 59 00 158583.839259 36000.088881 128045.477334
2005 10 11 11 59 00 158583.679798 36000.208650 128045.405242
2005 10 12 11 59 00 158583.586372 36000.134246 128045.352158
2005 10 13 11 59 00 158583.546189 36000.199077 128045.394465
2005 10 20 11 59 00 158583.804814 36000.401393 128045.756838
2005 10 21 11 59 00 158584.321265 36000.553589 128046.164209
2005 10 22 11 59 00 158584.327857 36000.422968 128046.133111
2005 10 22 11 59 00 158584.327857 36000.422968 128046.133111
2005 10 23 11 59 00 158584.275151 36000.369454 128046.096746
2005 10 24 11 59 00 158584.374507 36000.595733 128046.326897
2005 10 25 11 59 00 158584.277146 36000.579029 128046.382351
2005 10 26 11 59 00 158584.390184 36000.600953 128046.271596
2005 10 27 11 59 00 158584.488918 36000.649159 128046.603637
2005 10 28 11 59 00 158584.803763 36000.811363 128046.657780
2005 10 29 11 59 00 158584.863036 36000.761283 128046.717686
2005 10 30 11 59 00 158584.879151 36000.794257 128046.632001
2005 10 31 11 59 00 158584.767106 36000.794097 128046.706238
2005 11 01 11 59 00 158584.769163 36000.793580 128046.692029
2005 11 02 11 59 00 158584.907087 36000.898607 128046.938270
2005 11 03 11 59 00 158584.612410 36000.717061 128046.897661
2005 11 04 11 59 00 158584.741499 36000.812394 128046.985755
2005 11 05 11 59 00 158584.800248 36000.889232 128047.014785
2005 11 06 11 59 00 158584.744309 36000.862280 128047.155435
2005 11 07 11 59 00 158584.862005 36000.957096 128047.056073
2005 11 08 11 59 00 158585.313135 36000.970180 128047.307199
2005 11 09 11 59 00 158584.986309 36000.979665 128047.260078
2005 11 10 11 59 00 158585.239920 36000.986005 128047.311726
2005 11 11 11 59 00 158585.350255 36000.992822 128047.335652
2005 11 12 11 59 00 158585.488171 36001.136044 128047.556803
2005 11 13 11 59 00 158585.995571 36001.103428 128048.052276
2005 11 20 11 59 00 158585.863087 36001.554067 128048.308670
2005 11 21 11 59 00 158586.032378 36001.378622 128048.390555
2005 11 21 11 59 00 158586.032378 36001.378622 128048.390555
2005 11 22 11 59 00 158585.775062 36001.501748 128048.478885
2005 11 23 11 59 00 158585.899555 36001.552875 128048.740951
2005 11 24 11 59 00 158586.212399 36001.549123 128048.671914
2005 11 25 11 59 00 158586.463002 36001.676242 128048.941337
2005 11 26 11 59 00 158586.606830 36001.511487 128049.133123
2005 11 27 11 59 00 158586.675693 36001.660690 128049.164652
2005 11 28 11 59 00 158586.518668 36001.638198 128049.292592
2005 11 29 11 59 00 158612.184802 36000.799715 128066.967506
2005 11 30 11 59 00 158612.009306 36000.701627 128066.957792
2005 12 01 11 59 00 158612.305019 36000.833594 128067.018477
2005 12 02 11 59 00 158612.461644 36000.962162 128067.380492
2005 12 03 11 59 00 158612.727149 36000.947950 128067.736996
2005 12 04 11 59 00 158613.203290 36001.200573 128067.973879
2005 12 05 11 59 00 158613.327620 36001.361531 128068.274670
2005 12 06 11 59 00 158613.307612 36001.379117 128068.263263
2005 12 07 11 59 00 158613.130723 36001.400648 128068.340731
2005 12 08 11 59 00 158613.481314 36001.596524 128068.434279
2005 12 09 11 59 00 158613.315233 36001.489414 128068.294833
2005 12 10 11 59 00 158613.478057 36001.405437 128068.535662
2005 12 11 11 59 00 158613.524531 36001.456514 128068.697545
2005 12 12 11 59 00 158614.089908 36001.683085 128069.201296
2005 12 13 11 59 00 158614.186739 36001.584275 128069.135138
2005 12 20 11 59 00 158614.260725 36001.923165 128069.661594
2005 12 21 11 59 00 158614.436107 36001.904458 128069.683772
2005 12 22 11 59 00 158614.516119 36001.998274 128069.853414
2005 12 23 11 59 00 158614.513927 36002.000071 128069.999193
2005 12 24 11 59 00 158614.630472 36002.043570 128069.994483
2005 12 25 11 59 00 158614.835112 36002.079924 128070.289628
2005 12 26 11 59 00 158610.914094 36005.561718 128069.249157
2005 12 27 11 59 00 158603.214142 36007.264665 128065.992576
2005 12 28 11 59 00 158602.048172 36006.691024 128064.811942
2005 12 29 11 59 00 158602.369647 36006.473891 128064.577321
2005 12 30 11 59 00 158602.488844 36006.648820 128065.037322
2005 12 31 11 59 00 158602.276575 36006.645645 128065.408910
2006 01 01 11 59 00 158602.366812 36006.839649 128065.530319
2006 01 02 11 59 00 158602.844390 36006.636283 128065.511624
2006 01 03 11 59 00 158602.975783 36006.538058 128065.661984
2006 01 04 11 59 00 158603.306448 36006.599353 128065.894807
2006 01 05 11 59 00 158603.329962 36006.669571 128065.984540
2006 01 06 11 59 00 158603.654141 36006.713011 128066.234772
2006 01 07 11 59 00 158603.244045 36006.621897 128065.811846
2006 01 08 11 59 00 158602.800986 36006.457071 128065.608203
2006 01 09 11 59 00 158602.546972 36006.181387 128065.098149
2006 01 10 11 59 00 158602.512871 36006.188724 128064.824353
2006 01 11 11 59 00 158602.250610 36006.068235 128064.780697
2006 01 12 11 59 00 158602.527507 36006.031704 128064.869815
2006 01 13 11 59 00 158602.443689 36006.183263 128064.850904
2006 01 19 11 59 00 158602.621826 36006.211190 128065.060234
2006 01 20 11 59 00 158602.696303 36006.203487 128065.521634
2006 01 21 11 59 00 158602.721574 36006.238361 128065.177311
2006 01 22 11 59 00 158602.728260 36006.100391 128064.902947
2006 01 23 11 59 00 158602.689821 36006.218183 128065.178223
2006 01 24 11 59 00 158602.924541 36006.259876 128065.295585
2006 01 25 11 59 00 158602.876947 36006.171489 128065.349841
2006 01 26 11 59 00 158602.956973 36006.182038 128065.303872
2006 01 27 11 59 00 158602.787613 36006.174406 128065.098738
2006 01 28 11 59 00 158602.836928 36006.284269 128065.202465
2006 01 29 11 59 00 158602.838268 36006.128102 128065.256983
2006 01 30 11 59 00 158602.531206 36006.218346 128065.180703
2006 01 31 11 59 00 158602.641200 36006.237246 128065.058243
2006 02 01 11 59 00 158602.976110 36006.208201 128065.308403
2006 02 02 11 59 00 158603.160074 36006.295161 128065.221061
2006 02 03 11 59 00 158603.026357 36006.367712 128065.376274
2006 02 04 11 59 00 158603.072856 36006.259444 128065.477542
2006 02 05 11 59 00 158603.073628 36006.302798 128065.346068
2006 02 06 11 59 00 158602.891282 36006.151174 128065.189222
2006 02 07 11 59 00 158602.899899 36006.162113 128065.352112
2006 02 08 11 59 00 158603.049612 36006.141745 128065.383635
2006 02 09 11 59 00 158602.918530 36006.183367 128065.480374
2006 02 10 11 59 00 158602.675854 36006.152498 128065.292490
2006 02 11 11 59 00 158602.803726 36006.128451 128065.373105
2006 02 12 11 59 00 158602.706279 36006.165143 128065.391131
2006 02 13 11 59 00 158602.399124 36006.244958 128065.374674
2006 02 19 11 59 00 158602.813241 36006.012435 128065.303681
2006 02 20 11 59 00 158602.738845 36006.096557 128065.433933
2006 02 21 11 59 00 158602.393824 36006.134702 128065.556108
2006 02 22 11 59 00 158602.807962 36006.285927 128065.725318
2006 02 23 11 59 00 158602.778419 36006.239365 128065.650169
2006 02 24 11 59 00 158603.008499 36006.329634 128065.512493
2006 02 25 11 59 00 158602.724382 36006.229663 128065.568593
2006 02 26 11 59 00 158602.990660 36006.285604 128065.664806
2006 02 27 11 59 00 158602.942475 36006.311884 128065.676213
2006 02 28 11 59 00 158602.875922 36006.379227 128065.845884
2006 03 01 11 59 00 158603.008667 36006.283833 128066.098852
2006 03 02 11 59 00 158603.045042 36006.259237 128065.728752
2006 03 03 11 59 00 158602.534180 36006.493056 128065.937965
2006 03 04 11 59 00 158602.699811 36006.768279 128065.765220
2006 03 05 11 59 00 158603.239769 36006.431207 128065.285508
2006 03 06 11 59 00 158604.116553 36005.897038 128066.030498
2006 03 07 11 59 00 158603.879473 36006.037141 128065.892471
2006 03 08 11 59 00 158603.398637 36006.065823 128065.898784
2006 03 09 11 59 00 158603.555884 36006.112211 128065.994665
2006 03 10 11 59 00 158603.538101 36006.202739 128065.952493
2006 03 11 11 59 00 158603.815379 36006.114705 128065.411967
2006 03 12 11 59 00 158603.438889 36006.066255 128064.963350
2006 03 13 11 59 00 158603.307340 36006.093755 128065.587431
2006 03 19 11 59 00 158603.410156 36006.127289 128064.839517
2006 03 20 11 59 00 158603.315444 36006.065180 128065.072363
2006 03 21 11 59 00 158603.468809 36006.111779 128065.198371
2006 03 22 11 59 00 158603.481552 36006.258145 128065.310163
2006 03 23 11 59 00 158603.699571 36006.387242 128065.526982
2006 03 24 11 59 00 158604.189557 36006.266504 128065.209404
2006 03 25 11 59 00 158604.100707 36006.524869 128065.518556
2006 03 26 11 59 00 158603.880830 36006.352945 128065.283778
2006 03 27 11 59 00 158604.130182 36006.535440 128065.711592
2006 03 28 11 59 00 158604.150380 36006.533726 128065.753799
2006 03 28 11 59 00 158604.150380 36006.533726 128065.753799
2006 03 29 11 59 00 158604.251798 36006.653829 128065.878734
2006 03 30 11 59 00 158604.168806 36006.571659 128065.900747
2006 03 31 11 59 00 158604.191987 36006.522520 128065.880570
2006 04 01 11 59 00 158604.159935 36006.564619 128065.920076
2006 04 02 11 59 00 158604.302756 36006.594941 128066.028549
2006 04 03 11 59 00 158604.201228 36006.556522 128065.771185
2006 04 04 11 59 00 158604.302701 36006.615207 128066.021579
2006 04 05 11 59 00 158604.373069 36006.551551 128066.174339
2006 04 06 11 59 00 158604.400208 36006.644370 128066.140259
2006 04 07 11 59 00 158604.377684 36006.352111 128065.935656
2006 04 08 11 59 00 158604.235856 36006.349339 128065.933080
2006 04 09 11 59 00 158604.595026 36006.587680 128066.186079
2006 04 11 11 59 00 158604.721361 36006.756871 128066.409219
2006 04 12 11 59 00 158604.681564 36006.704146 128066.525931
2006 04 13 11 59 00 158604.655201 36006.658805 128066.489859
2006 04 19 11 59 00 158604.824225 36006.723274 128066.705772
2006 04 20 11 59 00 158604.825752 36006.707549 128066.929985
2006 04 21 11 59 00 158604.622763 36006.795082 128067.302648
2006 04 22 11 59 00 158605.370201 36006.883897 128067.167357
2006 04 23 11 59 00 158605.092842 36006.976402 128067.373314
2006 04 24 11 59 00 158605.351065 36006.903789 128067.289459
2006 04 24 11 59 00 158605.351065 36006.903789 128067.289459
2006 04 25 11 59 00 158605.525488 36006.867960 128067.397091
2006 04 25 11 59 00 158605.525488 36006.867960 128067.397091
2006 04 26 11 59 00 158605.486048 36006.870537 128067.355486
2006 04 27 11 59 00 158605.514524 36006.874077 128067.352123
2006 04 28 11 59 00 158605.601555 36007.091716 128067.680433
2006 04 29 11 59 00 158605.731633 36007.040186 128067.701319
2006 04 30 11 59 00 158605.948372 36007.133056 128067.905349
2006 05 01 11 59 00 158605.712232 36007.161838 128067.764632
2006 05 02 11 59 00 158606.394946 36007.256148 128068.098033
2006 05 03 11 59 00 158606.126605 36007.164665 128068.002660
2006 05 04 11 59 00 158606.171968 36007.203594 128067.960983
2006 05 05 11 59 00 158606.202173 36007.131143 128068.038064
2006 05 06 11 59 00 158606.354456 36007.114223 128068.183121
2006 05 07 11 59 00 158606.479550 36007.237195 128068.274017
2006 05 08 11 59 00 158606.426293 36007.306798 128068.416022
2006 05 09 11 59 00 158606.345500 36007.394720 128068.537611
2006 05 10 11 59 00 158606.542337 36007.346822 128068.451193
2006 05 11 11 59 00 158606.526803 36007.398289 128068.572604
2006 05 12 11 59 00 158606.404341 36007.529063 128068.732484
2006 05 13 11 59 00 158606.369139 36007.434944 128068.617870
2006 05 20 11 59 00 158607.122287 36007.638003 128069.420523
2006 05 21 11 59 00 158607.188657 36007.636335 128069.298606
2006 05 22 11 59 00 158607.242846 36007.679298 128069.480475
2006 05 23 11 59 00 158607.084701 36007.734722 128069.448403
2006 05 24 11 59 00 158607.390831 36007.695687 128069.504407
2006 05 25 11 59 00 158607.470642 36007.674625 128069.569975
2006 05 26 11 59 00 158607.593864 36007.689106 128069.708008
2006 05 27 11 59 00 158607.696993 36007.766690 128069.820488
2006 05 28 11 59 00 158607.785581 36007.799652 128069.844599
2006 05 29 11 59 00 158607.827793 36007.803782 128070.011312
2006 05 30 11 59 00 158607.433970 36008.035268 128069.856680
2006 05 31 11 59 00 158607.567606 36008.076579 128069.951093
2006 06 01 11 59 00 158607.750812 36007.992396 128070.075568
2006 06 02 11 59 00 158607.572734 36008.020273 128070.108784
2006 06 03 11 59 00 158607.852459 36007.707227 128070.220477
2006 06 04 11 59 00 158607.736481 36008.251230 128070.478690
2006 06 05 11 59 00 158607.690816 36008.083402 128070.413321
2006 06 06 11 59 00 158607.760484 36008.161778 128070.420302
2006 06 07 11 59 00 158607.823914 36007.948495 128070.267314
2006 06 08 11 59 00 158608.009621 36007.834759 128070.507337
2006 06 09 11 59 00 158608.100167 36007.750943 128070.436652
2006 06 10 11 59 00 158608.083601 36007.982601 128070.387612
2006 06 11 11 59 00 158607.743560 36008.124220 128070.346240
2006 06 12 11 59 00 158607.888539 36008.349059 128070.612040
2006 06 13 11 59 00 158607.929495 36008.060501 128070.478406
2006 06 19 11 59 00 158608.306616 36008.293093 128070.984853
2006 06 20 11 59 00 158608.343115 36008.151520 128070.976197
2006 06 21 11 59 00 158608.403228 36008.156567 128070.783810
2006 06 22 11 59 00 158608.573616 36008.115670 128070.929156
2006 06 23 11 59 00 158608.520965 36008.170271 128071.060854
2006 06 24 11 59 00 158608.776650 36008.357534 128071.416320
2006 06 25 11 59 00 158608.677813 36008.036613 128071.384645
2006 06 26 11 59 00 158608.975228 36008.073218 128071.391909
2006 06 27 11 59 00 158608.767064 36008.486228 128071.680145
2006 06 28 11 59 00 158609.009430 36008.517334 128071.769505
2006 06 29 11 59 00 158609.373537 36008.666444 128071.880678
2006 06 30 11 59 00 158609.261920 36008.651364 128072.021922
2006 07 01 11 59 00 158608.966520 36008.784274 128072.027657
2006 07 02 11 59 00 158610.321978 36008.467571 128072.104058
2006 07 03 11 59 00 158609.828560 36008.763864 128072.643221
2006 07 04 11 59 00 158609.500217 36008.682915 128072.465477
2006 07 05 11 59 00 158609.881050 36008.633737 128072.769398
2006 07 06 11 59 00 158611.348216 36008.995341 128073.157040
2006 07 07 11 59 00 158610.171775 36008.928807 128072.987895
2006 07 08 11 59 00 158610.764653 36008.931284 128073.397386
2006 07 09 11 59 00 158610.331466 36009.031982 128073.366975
2006 07 10 11 59 00 158610.785693 36009.700426 128073.764299
2006 07 11 11 59 00 158610.655842 36009.522984 128073.914549
2006 07 12 11 59 00 158610.729767 36009.488154 128074.060362
2006 07 13 11 59 00 158611.010158 36009.466077 128074.232191
2006 07 19 11 59 00 158611.851957 36009.848647 128074.963223
2006 07 20 11 59 00 158617.521586 36010.221562 128068.248329
2006 07 21 11 59 00 158616.921313 36010.134500 128068.105536
2006 07 22 11 59 00 158616.973993 36010.060525 128068.093922
2006 07 23 11 59 00 158616.838848 36009.925500 128067.833117
2006 07 24 11 59 00 158616.813440 36009.923777 128067.976036
2006 07 25 11 59 00 158616.868111 36009.903511 128067.885028
2006 07 26 11 59 00 158616.969921 36009.830209 128067.909504
2006 07 27 11 59 00 158617.103896 36009.964780 128068.095586
2006 07 28 11 59 00 158617.123341 36010.107535 128068.260298
2006 07 29 11 59 00 158617.107402 36010.181779 128068.280571
2006 07 30 11 59 00 158617.129981 36009.750134 128068.279693
2006 07 31 11 59 00 158617.011205 36009.809530 128068.380442
2006 08 01 11 59 00 158617.258689 36009.424486 128068.428791
2006 08 02 11 59 00 158617.418562 36009.376878 128068.584008
2006 08 03 11 59 00 158617.586036 36009.154967 128068.759636
2006 08 04 11 59 00 158617.634218 36008.932809 128068.623959
2006 08 05 11 59 00 158617.712510 36008.477928 128068.769186
2006 08 06 11 59 00 158617.708070 36008.841801 128068.996493
2006 08 07 11 59 00 158617.779035 36008.404100 128068.853910
2006 08 08 11 59 00 158618.007988 36008.477611 128069.029038
2006 08 09 11 59 00 158618.028117 36008.374641 128069.085542
2006 08 10 11 59 00 158618.156634 36008.390885 128069.183536
2006 08 11 11 59 00 158618.242958 36007.987171 128069.404654
2006 08 12 11 59 00 158618.327138 36008.048471 128069.557241
2006 08 13 11 59 00 158618.433776 36007.809441 128069.709994
2006 08 19 11 59 00 158619.132316 36007.078633 128070.461931
2006 08 20 11 59 00 158619.143409 36006.906657 128070.467289
2006 08 21 11 59 00 158619.259636 36006.995679 128070.696953
2006 08 22 11 59 00 158619.356687 36006.835252 128070.884337
2006 08 23 11 59 00 158619.396535 36006.697108 128070.981663
2006 08 24 11 59 00 158619.493916 36006.320424 128071.018728
2006 08 25 11 59 00 158619.734555 36006.111124 128071.189379
2006 08 26 11 59 00 158619.921401 36006.097932 128071.290278
2006 08 27 11 59 00 158619.712712 36006.028735 128071.301742
2006 08 28 11 59 00 158619.805149 36006.221926 128071.732170
2006 08 29 11 59 00 158619.945201 36005.820105 128071.712805
2006 08 30 11 59 00 158620.827263 36007.926341 128079.074572
2006 08 31 11 59 00 158619.906992 36007.905932 128079.769689
2006 09 01 11 59 00 158619.073379 36007.592842 128079.402406
2006 09 02 11 59 00 158619.125062 36007.966431 128079.447622
2006 09 03 11 59 00 158619.003210 36008.084137 128079.651683
2006 09 04 11 59 00 158619.057123 36008.003206 128079.466630
2006 09 05 11 59 00 158619.053911 36007.845533 128079.304478
2006 09 06 11 59 00 158618.987416 36008.003203 128079.294894
2006 09 07 11 59 00 158619.043226 36008.553262 128079.489031
2006 09 08 11 59 00 158619.243898 36008.032609 128079.608707
2006 09 09 11 59 00 158619.153076 36007.919755 128079.416159
2006 09 10 11 59 00 158619.101814 36007.785908 128079.416071
2006 09 11 11 59 00 158619.101708 36007.841810 128079.373415
2006 09 12 11 59 00 158619.258564 36007.730824 128079.420215
2006 09 13 11 59 00 158619.322844 36007.729633 128079.361298
2006 09 19 11 59 00 158619.438379 36007.757720 128079.407164
2006 09 20 11 59 00 158619.174658 36007.901152 128079.336336
2006 09 21 11 59 00 158619.467343 36007.724919 128079.462205
2006 09 22 11 59 00 158619.575167 36007.850892 128079.637373
2006 09 23 11 59 00 158619.283544 36007.622166 128079.306579
2006 09 24 11 59 00 158619.416448 36007.711848 128079.434365
2006 09 25 11 59 00 158619.536665 36007.715730 128079.604229
2006 09 26 11 59 00 158619.815740 36007.826176 128079.794740
2006 09 27 11 59 00 158619.510398 36007.747329 128079.608573
2006 09 28 11 59 00 158619.687274 36008.013947 128079.849253
2006 09 29 11 59 00 158619.677554 36008.111125 128079.937521
2006 09 30 11 59 00 158619.657768 36008.138355 128080.180001
2006 10 01 11 59 00 158619.693533 36008.025305 128080.201026
2006 10 02 11 59 00 158619.988090 36007.747282 128080.321540
2006 10 03 11 59 00 158619.725175 36007.862979 128080.115870
2006 10 04 11 59 00 158619.879031 36007.824083 128080.260015
2006 10 05 11 59 00 158619.851090 36007.953524 128080.306853
2006 10 06 11 59 00 158619.910789 36007.846433 128080.280197
2006 10 07 11 59 00 158620.219304 36008.099627 128080.715014
2006 10 08 11 59 00 158620.242655 36008.304000 128080.804767
2006 10 09 11 59 00 158620.029856 36008.250826 128080.524755
2006 10 10 11 59 00 158619.884286 36008.064811 128080.520749
2006 10 11 11 59 00 158619.983709 36008.063306 128080.383555
2006 10 12 11 59 00 158619.980930 36008.022878 128080.459751
2006 10 13 11 59 00 158619.931397 36008.022677 128080.358980
2006 10 19 11 59 00 158619.586380 36008.051267 128080.084138
2006 10 20 11 59 00 158619.565744 36007.914382 128079.752206
2006 10 21 11 59 00 158619.520471 36008.143870 128080.135150
2006 10 22 11 59 00 158619.573441 36008.033876 128080.027186
2006 10 23 11 59 00 158619.340746 36007.778840 128079.613055
2006 10 24 11 59 00 158619.583255 36007.766306 128079.897765
2006 10 25 11 59 00 158619.208160 36007.694120 128079.670849
2006 10 26 11 59 00 158619.246235 36007.653216 128079.690599
2006 10 27 11 59 00 158619.136687 36007.704003 128079.593391
2006 10 28 11 59 00 158619.063176 36007.936691 128079.753206
2006 10 29 11 59 00 158618.913304 36007.764166 128079.531635
2006 10 30 11 59 00 158618.889746 36007.724787 128079.369541
2006 10 31 11 59 00 158618.951347 36007.585592 128079.464376
2006 11 01 11 59 00 158619.015992 36007.709432 128079.516198
2006 11 02 11 59 00 158619.791528 36007.887425 128080.077377
2006 11 03 11 59 00 158618.690645 36007.553857 128079.330309
2006 11 04 11 59 00 158618.693151 36007.533556 128079.211021
2006 11 05 11 59 00 158618.668492 36007.497698 128079.142152
2006 11 06 11 59 00 158618.391052 36007.476179 128079.011910
2006 11 07 11 59 00 158618.406291 36007.456431 128078.927997
2006 11 08 11 59 00 158618.764888 36007.405405 128079.219143
2006 11 09 11 59 00 158618.066695 36007.675736 128078.823609
2006 11 10 11 59 00 158618.595736 36007.483597 128079.038534
2006 11 11 11 59 00 158618.331287 36007.441150 128078.811492
2006 11 12 11 59 00 158618.351367 36007.462077 128078.930173
2006 11 13 11 59 00 158618.086924 36007.636417 128078.767524
