################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS PdF GAMIT/GLOBK
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. FJAG
# FILENAME: BASELINES_FJAG_all.txt
#
#
# CREATED: 10-Apr-2020 08:42:40 by sysop@pitondescalumets
# COPYRIGHT: 2020, (c) OVPF-IPGP
################################################################################
#
year month day hour minute second FJAG-FERG_(cm) FJAG-FOAG_(cm)
2016 05 01 11 59 00 142043.313764 399577.265099
2016 05 02 11 59 00 142043.238767 399577.342105
2016 05 03 11 59 00 142043.130820 399576.973456
2016 05 04 11 59 00 142043.369801 399577.338245
2016 05 06 11 59 00 142043.168524 399577.018612
2016 05 07 11 59 00 142043.129423 399577.345896
2016 05 08 11 59 00 142043.471850 399577.614145
2016 05 09 11 59 00 142043.023328 399577.853280
2016 05 10 11 59 00 142043.376351 399577.431329
2016 05 11 11 59 00 142043.360872 399577.382215
2016 05 12 11 59 00 142043.399394 399577.338993
2016 05 13 11 59 00 142043.447667 399577.477355
2016 05 14 11 59 00 142043.385124 399577.450047
2016 05 15 11 59 00 142043.562932 399577.263543
2016 05 16 11 59 00 142043.254364 399577.359426
2016 05 19 11 59 00 142042.992402 399578.100705
2016 05 20 11 59 00 142043.390966 399578.107711
2016 05 21 11 59 00 142042.739191 399576.865882
2016 05 22 11 59 00 142043.618289 399577.482772
2016 05 23 11 59 00 142043.752418 399578.291794
2016 05 24 11 59 00 142043.871911 399578.165270
2016 05 25 11 59 00 142044.047772 399578.744047
2016 05 26 11 59 00 142037.154039 399585.506066
2016 05 27 11 59 00 142036.966856 399585.210701
2016 05 29 11 59 00 142037.238755 399585.565311
2016 05 30 11 59 00 142037.320228 399585.428968
2016 05 31 11 59 00 142037.435211 399585.866314
2016 06 01 11 59 00 142037.098479 399585.893042
2016 06 02 11 59 00 142037.811539 399586.357792
2016 06 03 11 59 00 142037.925345 399586.358469
2016 06 04 11 59 00 142037.833125 399586.989566
2016 06 05 11 59 00 142037.908738 399586.756256
2016 06 06 11 59 00 142037.995106 399586.798143
2016 06 07 11 59 00 142037.526255 399586.413558
2016 06 08 11 59 00 142038.033278 399586.709253
2016 06 09 11 59 00 142038.136680 399586.939343
2016 06 10 11 59 00 142038.329330 399587.281476
2016 06 11 11 59 00 142038.221407 399587.396505
2016 06 12 11 59 00 142038.418861 399587.551532
2016 06 13 11 59 00 142038.536289 399588.105002
2016 06 14 11 59 00 142038.109851 399587.961255
2016 06 15 11 59 00 142038.580294 399587.766026
2016 06 16 11 59 00 142038.290540 399587.694119
2016 06 19 11 59 00 142038.647754 399587.759208
2016 06 20 11 59 00 142038.649990 399587.744483
2016 06 21 11 59 00 142038.637948 399587.898218
2016 06 22 11 59 00 142038.561369 399587.610005
2016 06 23 11 59 00 142038.521573 399587.676602
2016 06 24 11 59 00 142038.564425 399587.525438
2016 06 25 11 59 00 142038.580607 399587.859565
2016 06 26 11 59 00 142038.452691 399587.675066
2016 06 27 11 59 00 142038.559020 399587.631869
2016 06 28 11 59 00 142038.389271 399587.588734
2016 06 29 11 59 00 142038.056878 399587.724017
2016 06 30 11 59 00 142038.587792 399587.581120
2016 07 01 11 59 00 142038.549585 399587.765513
2016 07 02 11 59 00 142038.457007 399587.492738
2016 07 03 11 59 00 142038.543166 399587.473503
2016 07 04 11 59 00 142038.518184 399587.545402
2016 07 05 11 59 00 142038.551807 399587.742978
2016 07 06 11 59 00 142038.642961 399587.810881
2016 07 07 11 59 00 142038.279271 399587.592533
2016 07 08 11 59 00 142038.521936 399587.585846
2016 07 09 11 59 00 142038.526085 399587.578028
2016 07 10 11 59 00 142038.602960 399587.519820
2016 07 11 11 59 00 142038.559374 399587.653974
2016 07 12 11 59 00 142038.775939 399587.968113
2016 07 12 11 59 00 142038.775939 399587.968113
2016 07 13 11 59 00 142038.939492 399588.242363
2016 07 14 11 59 00 142038.948857 399588.210782
2016 07 15 11 59 00 142039.133095 399588.681980
2016 07 16 11 59 00 142039.137717 399588.537958
2016 07 19 11 59 00 142039.082986 399588.646527
2016 07 20 11 59 00 142039.099543 399588.722464
2016 07 21 11 59 00 142039.190541 399588.741874
2016 07 22 11 59 00 142039.125937 399588.751359
2016 07 23 11 59 00 142039.504497 399588.972573
2016 07 24 11 59 00 142039.243999 399588.783625
2016 07 25 11 59 00 142039.199019 399589.221015
2016 07 26 11 59 00 142039.367158 399589.115568
2016 07 27 11 59 00 142039.374216 399589.040436
2016 07 28 11 59 00 142039.472339 399589.134396
2016 07 29 11 59 00 142039.473957 399589.060132
2016 07 30 11 59 00 142039.485616 399589.146503
2016 07 31 11 59 00 142039.601568 399589.060453
2016 08 01 11 59 00 142039.318167 399589.252112
2016 08 02 11 59 00 142039.511349 399589.141946
2016 08 03 11 59 00 142039.457830 399589.100905
2016 08 04 11 59 00 142039.556938 399589.181413
2016 08 05 11 59 00 142039.465670 399589.083594
2016 08 06 11 59 00 142039.448380 399589.133748
2016 08 07 11 59 00 142039.408703 399588.964654
2016 08 08 11 59 00 142039.442940 399589.012938
2016 08 09 11 59 00 142039.493372 399589.011423
2016 08 10 11 59 00 142039.527248 399588.774435
2016 08 10 11 59 00 142039.527248 399588.774435
2016 08 11 11 59 00 142039.414404 399589.078779
2016 08 12 11 59 00 142039.516165 399589.091363
2016 08 13 11 59 00 142039.535937 399589.066135
2016 08 14 11 59 00 142039.510096 399589.081559
2016 08 15 11 59 00 142039.443445 399589.159555
2016 08 16 11 59 00 142039.407801 399588.960363
2016 08 19 11 59 00 142039.346999 399589.000921
2016 08 20 11 59 00 142039.378467 399588.990897
2016 08 21 11 59 00 142039.400376 399589.043416
2016 08 22 11 59 00 142039.317981 399588.949539
2016 08 23 11 59 00 142039.434564 399588.946858
2016 08 24 11 59 00 142039.375490 399588.986687
2016 08 25 11 59 00 142039.487973 399589.098085
2016 08 26 11 59 00 142039.383721 399588.941250
2016 08 27 11 59 00 142039.113619 399588.592795
2016 08 28 11 59 00 142039.519804 399588.980924
2016 08 29 11 59 00 142039.293305 399588.930985
2016 08 30 11 59 00 142039.398053 399588.842283
2016 08 31 11 59 00 142039.497726 399589.076865
2016 09 01 11 59 00 142039.421417 399588.994078
2016 09 02 11 59 00 142039.390164 399588.816360
2016 09 03 11 59 00 142039.381288 399588.811591
2016 09 04 11 59 00 142039.322663 399588.751300
2016 09 05 11 59 00 142039.404124 399588.914388
2016 09 06 11 59 00 142039.432415 399588.775127
2016 09 07 11 59 00 142039.507297 399588.802488
2016 09 08 11 59 00 142039.727180 399588.909283
2016 09 09 11 59 00 142039.586626 399588.976624
2016 09 10 11 59 00 142039.614020 399589.047014
2016 09 11 11 59 00 142034.872488 399597.053505
2016 09 12 11 59 00 142034.595333 399596.872790
2016 09 13 11 59 00 142034.431835 399596.553386
2016 09 14 11 59 00 142034.625344 399596.216239
2016 09 15 11 59 00 142034.773034 399596.141516
2016 09 16 11 59 00 142034.401001 399595.821846
2016 09 19 11 59 00 142034.623814 399595.628363
2016 09 20 11 59 00 142034.614210 399595.528820
2016 09 21 11 59 00 142034.745861 399595.911494
2016 09 22 11 59 00 142034.793888 399596.100323
2016 09 23 11 59 00 142034.966440 399596.258168
2016 09 24 11 59 00 142035.053383 399596.396346
2016 09 25 11 59 00 142035.252367 399596.717933
2016 09 26 11 59 00 142035.145582 399596.983545
2016 09 27 11 59 00 142035.382399 399597.107020
2016 09 28 11 59 00 142035.491226 399597.103024
2016 09 29 11 59 00 142035.480419 399597.230770
2016 09 30 11 59 00 142035.393972 399597.402392
2016 10 01 11 59 00 142035.593670 399597.469032
2016 10 02 11 59 00 142035.629883 399597.352983
2016 10 03 11 59 00 142035.412525 399597.382134
2016 10 04 11 59 00 142035.649654 399597.667658
2016 10 05 11 59 00 142035.945541 399597.784433
2016 10 06 11 59 00 142035.886737 399597.207197
2016 10 07 11 59 00 142035.648973 399597.860080
2016 10 08 11 59 00 142035.590869 399597.874194
2016 10 09 11 59 00 142035.584899 399597.775422
2016 10 10 11 59 00 142035.650147 399597.792629
2016 10 11 11 59 00 142035.660539 399597.764626
2016 10 12 11 59 00 142035.635973 399597.754647
2016 10 13 11 59 00 142035.721513 399597.721703
2016 10 14 11 59 00 142035.714219 399597.641083
2016 10 15 11 59 00 142035.728244 399597.740399
2016 10 16 11 59 00 142035.602639 399597.816772
2016 10 19 11 59 00 142035.590793 399597.805658
2016 10 20 11 59 00 142035.470051 399597.762280
2016 10 21 11 59 00 142035.719742 399597.768259
2016 10 22 11 59 00 142035.618529 399597.773679
2016 10 23 11 59 00 142035.669208 399597.661741
2016 10 24 11 59 00 142035.656976 399597.508794
2016 10 25 11 59 00 142035.610449 399597.767968
2016 10 26 11 59 00 142035.702719 399597.863443
2016 10 27 11 59 00 142035.647646 399597.721791
2016 10 28 11 59 00 142035.543872 399597.759817
2016 10 29 11 59 00 142035.741165 399598.054692
2016 10 30 11 59 00 142035.684855 399598.012102
2016 10 31 11 59 00 142035.607624 399597.905877
2016 11 01 11 59 00 142035.693014 399597.804417
2016 11 02 11 59 00 142035.615651 399598.069731
2016 11 03 11 59 00 142035.467721 399597.949802
2016 11 04 11 59 00 142035.661932 399598.067808
2016 11 05 11 59 00 142035.673754 399597.789962
2016 11 06 11 59 00 142035.736742 399597.904588
2016 11 07 11 59 00 142035.728707 399597.879296
2016 11 08 11 59 00 142035.760841 399597.857008
2016 11 09 11 59 00 142035.710430 399597.723028
2016 11 10 11 59 00 142035.716303 399597.866312
2016 11 11 11 59 00 142035.929934 399597.653682
2016 11 12 11 59 00 142036.026378 399597.638259
2016 11 13 11 59 00 142036.149997 399597.883682
2016 11 14 11 59 00 142036.008741 399597.655171
2016 11 15 11 59 00 142035.830756 399597.876993
2016 11 16 11 59 00 142035.735954 399597.707675
2016 11 17 11 59 00 142035.794594 399597.807124
2016 11 19 11 59 00 142035.815699 399597.857778
2016 11 20 11 59 00 142035.717086 399597.778331
2016 11 21 11 59 00 142035.712444 399597.920395
2016 11 23 11 59 00 142035.874800 399597.929406
2016 11 24 11 59 00 142035.996601 399597.903256
2016 11 25 11 59 00 142035.608460 399597.909601
2016 11 26 11 59 00 142035.801376 399597.940763
2016 11 27 11 59 00 142035.741186 399597.954472
2016 11 28 11 59 00 142036.050916 399598.144114
2016 11 29 11 59 00 142035.733695 399597.967138
2016 11 30 11 59 00 142035.786314 399597.964246
2016 12 01 11 59 00 142035.809235 399597.893295
2016 12 02 11 59 00 142035.742929 399597.750396
2016 12 02 11 59 00 142035.742929 399597.750396
2016 12 03 11 59 00 142035.623045 399598.027274
2016 12 04 11 59 00 142035.994584 399597.820897
2016 12 05 11 59 00 142035.537907 399597.826546
2016 12 06 11 59 00 142035.809406 399597.941687
2016 12 07 11 59 00 142035.770327 399598.029440
2016 12 08 11 59 00 142035.837366 399598.341910
2016 12 09 11 59 00 142035.568759 399598.590854
2016 12 10 11 59 00 142035.926929 399597.725444
2016 12 11 11 59 00 142035.734233 399597.751753
2016 12 12 11 59 00 142035.648698 399597.934895
2016 12 13 11 59 00 142035.844637 399597.900294
2016 12 14 11 59 00 142035.736053 399598.081043
2016 12 15 11 59 00 142036.089141 399598.162631
2016 12 16 11 59 00 142035.987932 399598.054145
2016 12 17 11 59 00 142036.141789 399598.335492
2016 12 19 11 59 00 142036.059692 399598.541170
2016 12 20 11 59 00 142036.203918 399598.494899
2016 12 21 11 59 00 142036.155970 399598.842548
2016 12 22 11 59 00 142036.278944 399598.810139
2016 12 23 11 59 00 142036.427398 399598.962435
2016 12 24 11 59 00 142036.136586 399598.966705
2016 12 25 11 59 00 142036.304150 399599.007866
2016 12 26 11 59 00 142036.436562 399598.971691
2016 12 27 11 59 00 142036.519150 399599.015547
2016 12 28 11 59 00 142036.515812 399599.038965
2016 12 29 11 59 00 142036.534140 399599.139185
2016 12 30 11 59 00 142036.328158 399599.087200
2016 12 31 11 59 00 142036.382564 399599.290458
2017 01 01 11 59 00 142036.123358 399599.121546
2017 01 02 11 59 00 142036.255362 399599.160115
2017 01 03 11 59 00 142036.656403 399599.249002
2017 01 04 11 59 00 142036.586588 399599.135861
2017 01 05 11 59 00 142036.389938 399599.072927
2017 01 06 11 59 00 142036.466311 399598.932604
2017 01 07 11 59 00 142036.373080 399599.060530
2017 01 08 11 59 00 142036.512912 399599.022050
2017 01 09 11 59 00 142036.412140 399598.986571
2017 01 10 11 59 00 142036.441895 399598.994362
2017 01 11 11 59 00 142036.508490 399599.137625
2017 01 12 11 59 00 142036.443092 399599.004299
2017 01 13 11 59 00 142036.192471 399598.955115
2017 01 14 11 59 00 142036.555857 399598.914356
2017 01 15 11 59 00 142036.873469 399599.008340
2017 01 16 11 59 00 142036.450881 399599.118745
2017 01 17 11 59 00 142036.411896 399598.825336
2017 01 19 11 59 00 142036.424496 399598.874319
2017 01 20 11 59 00 142035.859398 399599.039842
2017 01 21 11 59 00 142036.893470 399599.111990
2017 01 22 11 59 00 142036.521408 399599.236710
2017 01 23 11 59 00 142036.693183 399599.351675
2017 01 24 11 59 00 142036.620564 399599.195023
2017 01 25 11 59 00 142036.656821 399598.941950
2017 01 26 11 59 00 142036.357465 399598.886400
2017 01 27 11 59 00 142036.487990 399599.638148
2017 01 28 11 59 00 142036.576961 399599.577945
2017 01 29 11 59 00 142036.612705 399599.614640
2017 01 30 11 59 00 142036.791647 399599.897367
2017 01 31 11 59 00 142038.610020 399595.389122
2017 02 01 11 59 00 142039.800019 399583.383691
2017 02 02 11 59 00 142039.921601 399582.961501
2017 02 03 11 59 00 142039.611708 399583.286967
2017 02 04 11 59 00 142039.843526 399583.413890
2017 02 05 11 59 00 142039.995405 399583.608373
2017 02 06 11 59 00 142039.908110 399583.664895
2017 02 07 11 59 00 142039.945742 399584.186248
2017 02 08 11 59 00 142039.716665 399584.319206
2017 02 09 11 59 00 142040.057192 399583.530295
2017 02 10 11 59 00 142039.915965 399583.520990
2017 02 11 11 59 00 142039.775138 399583.105952
2017 02 12 11 59 00 142039.841641 399583.434903
2017 02 13 11 59 00 142039.905947 399583.802986
2017 02 14 11 59 00 142039.762764 399583.295438
2017 02 15 11 59 00 142039.966869 399584.114170
2017 02 16 11 59 00 142040.168115 399584.265803
2017 02 17 11 59 00 142040.066931 399583.710849
2017 02 19 11 59 00 142040.277370 399584.288164
2017 02 20 11 59 00 142040.449026 399583.760082
2017 02 21 11 59 00 142040.290690 399584.570083
2017 02 22 11 59 00 142040.441544 399584.864322
2017 02 23 11 59 00 142040.231824 399584.755443
2017 02 24 11 59 00 142040.533133 399585.000378
2017 02 25 11 59 00 142040.121677 399585.082001
2017 02 26 11 59 00 142040.396919 399585.051996
2017 02 27 11 59 00 142040.529131 399585.462728
2017 02 28 11 59 00 142040.561852 399585.448254
2017 03 01 11 59 00 142040.561209 399585.664993
2017 03 02 11 59 00 142040.448702 399585.685246
2017 03 03 11 59 00 142040.613446 399585.987978
2017 03 04 11 59 00 142040.434103 399586.278183
2017 03 05 11 59 00 142040.721853 399585.694480
2017 03 06 11 59 00 142040.700872 399585.761192
2017 03 07 11 59 00 142040.551748 399585.465872
2017 03 08 11 59 00 142040.527381 399585.448018
2017 03 09 11 59 00 142040.732066 399585.276812
2017 03 10 11 59 00 142040.736993 399585.678758
2017 03 11 11 59 00 142040.535044 399585.852242
2017 03 12 11 59 00 142040.498872 399586.075178
2017 03 13 11 59 00 142040.343836 399585.692468
2017 03 14 11 59 00 142040.667643 399585.941346
2017 03 15 11 59 00 142040.512956 399585.775702
2017 03 16 11 59 00 142040.425983 399585.975897
2017 03 17 11 59 00 142040.642829 399585.830074
2017 03 19 11 59 00 142040.566477 399586.023236
2017 03 20 11 59 00 142040.515689 399585.724502
2017 03 21 11 59 00 142040.515387 399585.587048
2017 03 22 11 59 00 142040.803388 399586.057058
2017 03 23 11 59 00 142040.451251 399585.733423
2017 03 24 11 59 00 142040.604763 399585.823336
2017 03 25 11 59 00 142040.524997 399585.769549
2017 03 26 11 59 00 142040.332778 399585.819782
2017 03 26 11 59 00 142040.332778 399585.819782
2017 03 27 11 59 00 142040.372112 399586.217539
2017 03 28 11 59 00 142040.450636 399585.817556
2017 03 29 11 59 00 142040.480305 399586.086307
2017 03 30 11 59 00 142040.444762 399586.323338
2017 03 31 11 59 00 142040.452231 399586.060955
2017 04 01 11 59 00 142040.512720 399586.030898
2017 04 02 11 59 00 142040.519217 399585.887732
2017 04 03 11 59 00 142040.756696 399586.204973
2017 04 04 11 59 00 142040.660392 399586.086286
2017 04 05 11 59 00 142040.843459 399586.395390
2017 04 06 11 59 00 142040.471072 399586.059474
2017 04 07 11 59 00 142040.564347 399586.176433
2017 04 08 11 59 00 142040.555864 399586.037556
2017 04 09 11 59 00 142040.671923 399586.068669
2017 04 10 11 59 00 142040.589317 399586.427940
2017 04 11 11 59 00 142040.548657 399586.221058
2017 04 12 11 59 00 142040.525988 399586.263502
2017 04 13 11 59 00 142040.732923 399586.176682
2017 04 14 11 59 00 142040.840704 399586.695881
2017 04 15 11 59 00 142040.733459 399585.904057
2017 04 16 11 59 00 142040.825616 399586.467947
2017 04 17 11 59 00 142040.593116 399586.466127
2017 04 19 11 59 00 142040.802033 399586.559998
2017 04 20 11 59 00 142040.470665 399586.476604
2017 04 21 11 59 00 142040.653582 399586.748022
2017 04 22 11 59 00 142040.873358 399586.260590
2017 04 23 11 59 00 142040.787243 399586.801942
2017 04 24 11 59 00 142040.554458 399586.547156
2017 04 25 11 59 00 142040.721103 399586.686364
2017 04 26 11 59 00 142040.730761 399586.348254
2017 04 27 11 59 00 142040.886776 399586.665399
2017 04 28 11 59 00 142040.683585 399586.927579
2017 04 29 11 59 00 142040.794132 399586.877464
2017 04 30 11 59 00 142041.114424 399586.927368
2017 05 01 11 59 00 142040.878044 399586.811885
2017 05 02 11 59 00 142040.983163 399587.047643
2017 05 03 11 59 00 142040.723881 399586.881506
2017 05 04 11 59 00 142041.381225 399586.782888
2017 05 05 11 59 00 142042.451935 399587.205914
2017 05 06 11 59 00 142041.939124 399587.085783
2017 05 07 11 59 00 142043.777493 399587.087792
2017 05 08 11 59 00 142043.436707 399587.315807
2017 05 09 11 59 00 142042.940977 399587.138622
2017 05 10 11 59 00 142042.847632 399587.345811
2017 05 11 11 59 00 142043.885251 399587.334602
2017 05 12 11 59 00 142043.546415 399587.491920
2017 05 13 11 59 00 142044.744575 399587.256366
2017 05 14 11 59 00 142044.234686 399587.638299
2017 05 15 11 59 00 142044.903314 399587.141499
2017 05 16 11 59 00 142044.905167 399587.584955
2017 05 17 11 59 00 142036.674477 399594.929839
2017 05 19 11 59 00 142029.073298 399600.816461
2017 05 20 11 59 00 142029.944053 399600.408789
2017 05 21 11 59 00 142028.990113 399600.889107
2017 05 22 11 59 00 142030.315273 399601.045261
2017 05 23 11 59 00 142030.955193 399601.158398
2017 05 24 11 59 00 142031.376824 399601.110388
2017 05 24 11 59 00 142031.376824 399601.110388
2017 05 25 11 59 00 142031.428145 399601.163524
2017 05 26 11 59 00 142031.478725 399601.268824
2017 05 27 11 59 00 142031.472993 399601.222395
2017 05 28 11 59 00 142031.526389 399601.560154
2017 05 29 11 59 00 142031.580361 399601.755555
2017 05 30 11 59 00 142031.455276 399601.612453
2017 05 31 11 59 00 142031.744676 399602.010100
2017 06 01 11 59 00 142031.745942 399602.246645
2017 06 02 11 59 00 142031.778741 399602.484253
2017 06 03 11 59 00 142031.839922 399602.302334
2017 06 04 11 59 00 142031.967590 399602.568846
2017 06 05 11 59 00 142032.107430 399602.643592
2017 06 06 11 59 00 142032.019506 399602.613988
2017 06 07 11 59 00 142032.203837 399602.953892
2017 06 08 11 59 00 142032.338700 399603.049208
2017 06 09 11 59 00 142032.755486 399604.086598
2017 06 10 11 59 00 142032.175445 399603.129646
2017 06 11 11 59 00 142032.442896 399603.213538
2017 06 12 11 59 00 142032.471416 399603.193959
2017 06 13 11 59 00 142032.471774 399603.238784
2017 06 14 11 59 00 142032.415994 399602.962405
2017 06 15 11 59 00 142032.386119 399603.103904
2017 06 16 11 59 00 142032.265201 399603.095072
2017 06 17 11 59 00 142032.283026 399603.154826
2017 06 19 11 59 00 142032.275076 399602.990203
2017 06 20 11 59 00 142032.660992 399603.232622
2017 06 21 11 59 00 142032.586884 399603.037084
2017 06 22 11 59 00 142032.506182 399602.975233
2017 06 23 11 59 00 142032.371783 399602.953328
2017 06 24 11 59 00 142032.357617 399602.912702
2017 06 25 11 59 00 142032.298853 399602.771679
2017 06 26 11 59 00 142031.875791 399602.349282
2017 06 27 11 59 00 142031.518260 399602.365836
2017 06 28 11 59 00 142032.373559 399603.010123
2017 06 29 11 59 00 142032.492381 399602.999328
2017 06 30 11 59 00 142032.432033 399602.978508
2017 07 01 11 59 00 142032.487108 399603.007367
2017 07 02 11 59 00 142032.330912 399603.134797
2017 07 03 11 59 00 142032.599634 399603.195384
2017 07 04 11 59 00 142032.451576 399602.862346
2017 07 05 11 59 00 142032.573759 399603.064048
2017 07 06 11 59 00 142032.602809 399603.026518
2017 07 07 11 59 00 142032.647024 399603.465691
2017 07 08 11 59 00 142032.643610 399603.334084
2017 07 09 11 59 00 142032.476250 399603.120615
2017 07 10 11 59 00 142032.532899 399603.394714
2017 07 11 11 59 00 142032.805510 399603.412735
2017 07 12 11 59 00 142032.837960 399603.344132
2017 07 13 11 59 00 142032.838874 399603.179600
2017 07 14 11 59 00 142035.390611 399602.820278
2017 07 15 11 59 00 142035.468425 399602.702529
2017 07 16 11 59 00 142035.512476 399602.665612
2017 07 17 11 59 00 142035.516097 399602.541223
2017 07 19 11 59 00 142035.598408 399601.926961
2017 07 20 11 59 00 142035.423052 399602.241233
2017 07 21 11 59 00 142035.449682 399602.125430
2017 07 22 11 59 00 142035.569096 399602.562571
2017 07 23 11 59 00 142035.640878 399602.370361
2017 07 24 11 59 00 142035.520231 399602.529321
2017 07 25 11 59 00 142035.481659 399602.620439
2017 07 26 11 59 00 142035.523368 399602.736563
2017 07 27 11 59 00 142035.729057 399602.686454
2017 07 28 11 59 00 142035.501831 399602.969714
2017 07 29 11 59 00 142035.519514 399602.921248
2017 07 30 11 59 00 142035.568877 399602.551333
2017 07 31 11 59 00 142035.541763 399602.797333
2017 08 01 11 59 00 142035.151740 399603.455989
2017 08 02 11 59 00 142035.654919 399602.963784
2017 08 03 11 59 00 142035.483074 399602.998029
2017 08 04 11 59 00 142035.591094 399603.155268
2017 08 05 11 59 00 142035.761461 399603.202576
2017 08 06 11 59 00 142035.753801 399603.106675
2017 08 07 11 59 00 142035.844544 399603.297923
2017 08 08 11 59 00 142035.749134 399603.323152
2017 08 09 11 59 00 142035.784070 399603.355468
2017 08 10 11 59 00 142035.886584 399603.765899
2017 08 11 11 59 00 142035.769665 399603.482869
2017 08 12 11 59 00 142035.827464 399603.690672
2017 08 13 11 59 00 142035.697313 399603.639794
2017 08 14 11 59 00 142035.916816 399603.475261
2017 08 15 11 59 00 142035.902230 399603.402190
2017 08 16 11 59 00 142036.078100 399603.349953
2017 08 17 11 59 00 142035.970282 399603.313276
2017 08 19 11 59 00 142035.822633 399603.304565
2017 08 20 11 59 00 142035.836415 399603.184023
2017 08 21 11 59 00 142035.802556 399603.332725
2017 08 22 11 59 00 142035.790480 399603.617529
2017 08 23 11 59 00 142035.873710 399603.440235
2017 08 24 11 59 00 142036.013298 399603.442827
2017 08 25 11 59 00 142036.002933 399603.481167
2017 08 26 11 59 00 142035.670173 399603.381302
2017 08 27 11 59 00 142036.004007 399603.353745
2017 08 28 11 59 00 142035.934680 399603.510042
2017 08 29 11 59 00 142035.821757 399603.627181
2017 08 30 11 59 00 142035.978503 399603.723424
2017 08 31 11 59 00 142035.818501 399603.504670
2017 09 01 11 59 00 142035.777444 399603.615751
2017 09 02 11 59 00 142035.667839 399603.423094
2017 09 03 11 59 00 142035.867850 399603.563443
2017 09 05 11 59 00 142035.855149 399603.345820
2017 09 06 11 59 00 142035.943683 399603.640019
2017 09 07 11 59 00 142035.963808 399603.925826
2017 09 08 11 59 00 142036.053080 399604.137670
2017 09 09 11 59 00 142036.093221 399604.074048
2017 09 10 11 59 00 142036.041372 399604.096969
2017 09 11 11 59 00 142036.096713 399604.091773
2017 09 12 11 59 00 142036.052074 399604.013795
2017 09 15 11 59 00 142036.043849 399604.325806
2017 09 16 11 59 00 142035.885415 399603.973798
2017 09 17 11 59 00 142035.963174 399604.541143
2017 09 19 11 59 00 142035.764342 399604.010026
2017 09 20 11 59 00 142035.646008 399603.879012
2017 09 21 11 59 00 142035.854843 399603.944489
2017 09 22 11 59 00 142035.761815 399603.866603
2017 09 23 11 59 00 142035.845337 399603.924262
2017 09 24 11 59 00 142035.942781 399604.018907
2017 09 25 11 59 00 142035.904662 399603.966394
2017 09 26 11 59 00 142035.887921 399604.197213
2017 09 27 11 59 00 142035.864122 399604.086225
2017 09 28 11 59 00 142035.958456 399603.909742
2017 09 29 11 59 00 142035.865796 399603.839939
2017 09 30 11 59 00 142036.094204 399603.936533
2017 10 01 11 59 00 142036.196782 399603.922189
2017 10 02 11 59 00 142035.915211 399603.844432
2017 10 03 11 59 00 142036.007680 399603.882182
2017 10 04 11 59 00 142036.081701 399604.139791
2017 10 05 11 59 00 142035.989016 399603.966494
2017 10 06 11 59 00 142035.843063 399603.945754
2017 10 07 11 59 00 142035.974608 399603.947154
2017 10 08 11 59 00 142036.044498 399604.029670
2017 10 09 11 59 00 142036.187673 399604.255523
2017 10 10 11 59 00 142036.325763 399604.096005
2017 10 11 11 59 00 142036.155277 399604.003214
2017 10 12 11 59 00 142036.017107 399604.042443
2017 10 13 11 59 00 142036.069342 399603.995470
2017 10 14 11 59 00 142036.032027 399603.834258
2017 10 15 11 59 00 142036.096953 399604.143113
2017 10 16 11 59 00 142035.992671 399603.988942
2017 10 17 11 59 00 142036.107121 399604.107687
2017 10 19 11 59 00 142035.960991 399604.254082
2017 10 20 11 59 00 142036.252226 399604.415019
2017 10 21 11 59 00 142036.350244 399604.379184
2017 10 22 11 59 00 142036.191311 399604.535838
2017 10 23 11 59 00 142036.191752 399604.531479
2017 10 24 11 59 00 142036.255721 399604.499123
2017 10 25 11 59 00 142036.105828 399604.547856
2017 10 26 11 59 00 142036.183631 399604.453075
2017 10 27 11 59 00 142036.272726 399604.519873
2017 10 28 11 59 00 142036.263407 399604.273276
2017 10 29 11 59 00 142036.271240 399604.533202
2017 10 30 11 59 00 142036.296289 399604.505912
2017 10 31 11 59 00 142036.135706 399604.417874
2017 11 01 11 59 00 142036.276858 399604.517475
2017 11 02 11 59 00 142036.241893 399604.501641
2017 11 03 11 59 00 142036.530078 399604.636699
2017 11 04 11 59 00 142036.299126 399604.509365
2017 11 05 11 59 00 142035.931465 399604.294873
2017 11 06 11 59 00 142036.149971 399604.408256
2017 11 07 11 59 00 142036.182185 399604.492014
2017 11 08 11 59 00 142036.211699 399604.395161
2017 11 09 11 59 00 142036.514590 399604.448070
2017 11 10 11 59 00 142036.491613 399604.723481
2017 11 11 11 59 00 142036.080972 399604.694155
2017 11 12 11 59 00 142036.293094 399604.544333
2017 11 13 11 59 00 142036.221911 399604.422808
2017 11 14 11 59 00 142036.110832 399604.630977
2017 11 15 11 59 00 142037.432436 399605.128945
2017 11 16 11 59 00 142036.359731 399604.486622
2017 11 17 11 59 00 142036.195419 399604.777132
2017 11 19 11 59 00 142036.179727 399604.544396
2017 11 20 11 59 00 142036.249750 399604.449628
2017 11 21 11 59 00 142036.232905 399604.454194
2017 11 22 11 59 00 142036.342069 399604.405065
2017 11 23 11 59 00 142036.116577 399604.427281
2017 11 24 11 59 00 142036.307276 399604.613193
2017 11 25 11 59 00 142036.520414 399604.442009
2017 11 26 11 59 00 142036.254641 399604.540193
2017 11 27 11 59 00 142036.518171 399604.788143
