################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 19-Jan-2022 08:52:40 by sysop@pitondescalumets
# COPYRIGHT: 2022, OVPF-IPGP
################################################################################
#
year month day hour minute second BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm)
2010 03 10 23 55 00 78316.056039 118887.243730 125222.770844
2010 03 11 23 55 00 78316.068268 118886.967478 125222.640355
2010 03 12 23 55 00 78315.904619 118886.981207 125222.559584
2010 03 13 23 55 00 78315.934201 118886.980780 125222.530092
2010 03 14 23 55 00 78315.928338 118886.925426 125222.600060
2010 03 15 23 55 00 78315.984424 118887.129895 125222.484189
2010 03 16 23 55 00 78316.307334 118887.108564 125222.706465
2010 03 17 23 55 00 78316.126010 118886.766643 125222.378150
2010 03 18 23 55 00 78315.891198 118886.790938 125222.584682
2010 03 19 23 55 00 78316.058232 118886.781753 125222.331684
2010 03 20 23 55 00 78315.841019 118886.697216 125222.120440
2010 03 21 23 55 00 78316.187924 118886.707323 125222.296661
2010 03 22 23 55 00 78315.833276 118886.624128 125222.143762
2010 03 23 23 55 00 78315.973967 118886.791128 125222.146149
2010 03 24 23 55 00 78316.010007 118886.523567 125222.121225
2010 03 25 23 55 00 78315.769351 118886.661802 125222.152624
2010 03 26 23 55 00 78315.856734 118886.418138 125221.991790
2010 03 27 23 55 00 78315.910898 118886.119236 125221.901051
2010 03 28 23 55 00 78315.801557 118886.453655 125221.995133
2010 03 29 23 55 00 78315.851874 118886.316033 125221.862824
2010 03 30 23 55 00 78315.981075 118887.450650 125222.050657
2010 03 31 23 55 00 78315.808686 118886.237249 125221.807935
2010 04 01 23 55 00 78315.819893 118886.589128 125221.879483
2010 04 02 23 55 00 78315.594948 118885.945726 125221.629206
2010 04 03 23 55 00 78315.880319 118886.179894 125221.747193
2010 04 04 23 55 00 78315.832478 118887.010275 125221.649752
2010 04 05 23 55 00 78315.864410 118885.946214 125221.611529
2010 04 06 23 55 00 78315.818284 118886.815050 125221.501161
2010 04 07 23 55 00 78315.845550 118886.219485 125221.574742
2010 04 08 23 55 00 78315.784308 118885.338357 125221.547566
2010 04 09 23 55 00 78316.011410 118885.328706 125221.853508
2010 04 10 23 55 00 78315.830828 118885.804554 125221.599643
2010 04 11 23 55 00 78315.985348 118885.666186 125221.501461
2010 04 12 23 55 00 78315.940886 118885.581887 125221.243625
2010 04 13 23 55 00 78315.695563 118885.481563 125221.389236
2010 04 14 23 55 00 78315.709895 118885.567642 125221.459322
2010 04 15 23 55 00 78315.809108 118885.444051 125221.343874
2010 04 16 23 55 00 78315.555370 118885.654057 125221.493424
2010 04 17 23 55 00 78315.963125 118884.791008 125221.504590
2010 04 18 23 55 00 78315.812378 118885.088697 125221.348758
2010 04 19 23 55 00 78315.909498 118885.005469 125221.264264
2010 04 20 23 55 00 78315.694656 118884.981801 125221.215365
2010 04 21 23 55 00 78315.769828 118885.206300 125221.366037
2010 04 22 23 55 00 78315.666490 118884.841114 125221.180513
2010 04 23 23 55 00 78315.704739 118884.869483 125221.145445
2010 04 24 23 55 00 78315.565006 118885.284325 125221.047017
2010 04 25 23 55 00 78315.804190 118885.152507 125221.150806
2010 04 26 23 55 00 78315.942688 118885.124533 125221.086514
2010 04 27 23 55 00 78315.505181 118884.823078 125221.203934
2010 04 28 23 55 00 78315.500333 118885.005037 125220.962942
2010 04 29 23 55 00 78315.431584 118884.679136 125220.917194
2010 04 30 23 55 00 78315.478945 118884.265456 125220.829666
2010 05 01 23 55 00 78315.421771 118884.822924 125220.837529
2010 05 02 23 55 00 78315.577663 118884.554614 125221.043309
2010 05 03 23 55 00 78315.409075 118884.503302 125220.706730
2010 05 04 23 55 00 78315.350434 118884.882217 125220.680975
2010 05 05 23 55 00 78315.374795 118884.917365 125220.730962
2010 05 06 23 55 00 78315.707080 118884.952542 125220.856212
2010 05 07 23 55 00 78315.512153 118884.979363 125220.694195
2010 05 08 23 55 00 78315.523776 118884.607589 125220.620722
2010 05 09 23 55 00 78315.678626 118884.744764 125220.596215
2010 05 10 23 55 00 78315.556391 118884.890613 125220.589323
2010 05 11 23 55 00 78316.094933 118883.599593 125220.780595
2010 05 12 23 55 00 78315.429423 118884.474012 125220.598236
2010 05 13 23 55 00 78315.263287 118884.411657 125220.512488
2010 05 14 23 55 00 78315.428815 118884.559908 125220.582712
2010 05 15 23 55 00 78315.808428 118884.582169 125220.444811
2010 05 16 23 55 00 78315.212867 118884.319235 125220.417254
2010 05 17 23 55 00 78315.195886 118884.298064 125220.525163
2010 05 18 23 55 00 78315.405930 118884.552256 125220.651320
2010 05 19 23 55 00 78315.400373 118885.224084 125220.660970
2010 05 20 23 55 00 78315.374204 118885.999146 125220.536156
2010 05 21 23 55 00 78315.169348 118886.373124 125220.438845
2010 05 22 23 55 00 78315.331258 118886.340952 125220.295811
2010 05 23 23 55 00 78315.499566 118886.428005 125220.247603
2010 05 24 23 55 00 78315.436784 118886.234398 125220.282017
2010 05 25 23 55 00 78315.304371 118885.979645 125220.171736
2010 05 26 23 55 00 78315.245089 118885.997910 125220.184092
2010 05 27 23 55 00 78315.331867 118885.893931 125220.170238
2010 05 28 23 55 00 78315.243322 118885.715267 125220.133376
2010 05 29 23 55 00 78315.279558 118886.049090 125220.273537
2010 05 30 23 55 00 78315.138636 118886.380830 125220.048998
2010 05 31 23 55 00 78315.149656 118885.934352 125220.112459
2010 06 01 23 55 00 78315.492987 118886.456410 125220.447803
2010 06 02 23 55 00 78315.363868 118885.088450 125220.036491
2010 06 03 23 55 00 78315.586695 118886.670212 125220.316359
2010 06 04 23 55 00 78315.346070 118885.937749 125220.154246
2010 06 05 23 55 00 78315.460398 118885.390367 125220.158161
2010 06 06 23 55 00 78315.285592 118884.654055 125219.863800
2010 06 07 23 55 00 78315.316967 118884.780476 125219.850038
2010 06 08 23 55 00 78315.317634 118884.811662 125219.966678
2010 06 09 23 55 00 NaN 118884.790437 125219.944415
2010 06 10 23 55 00 NaN 118884.746354 125219.830584
2010 06 11 23 55 00 78315.163834 118884.655505 125219.832167
2010 06 12 23 55 00 78315.186651 118884.520230 125219.846770
2010 06 13 23 55 00 78315.224922 118884.496106 125219.922364
2010 06 14 23 55 00 78315.177659 118884.311671 125219.708603
2010 06 15 23 55 00 78315.204821 118884.363146 125219.934533
2010 06 16 23 55 00 78315.215004 118884.382146 125219.875383
2010 06 17 23 55 00 78315.174836 118884.365591 125219.799404
2010 06 18 23 55 00 78315.074630 118884.271521 125219.697303
2010 06 19 23 55 00 78315.137275 118884.262906 125219.669159
2010 06 20 23 55 00 NaN 118884.273400 125219.712207
2010 06 21 23 55 00 NaN 118884.299210 125219.730400
2010 06 22 23 55 00 78315.156960 118884.003471 125219.562574
2010 06 23 23 55 00 78315.105584 118884.009721 125219.614788
2010 06 24 23 55 00 78315.059457 118883.824720 125219.402629
2010 06 25 23 55 00 78315.339007 118883.675493 125219.561978
2010 06 26 23 55 00 78315.245104 118883.571284 125219.626808
2010 06 27 23 55 00 78315.108454 118883.772007 125219.416363
2010 06 28 23 55 00 78315.281000 118884.157577 125219.526897
2010 06 29 23 55 00 78315.078630 118884.000655 125219.478931
2010 06 30 23 55 00 78315.415524 118884.490812 125219.810880
2010 07 01 23 55 00 78315.356859 118884.068220 125219.547018
2010 07 02 23 55 00 78315.197093 118884.262424 125219.427316
2010 07 03 23 55 00 78315.278233 118884.072882 125219.491924
2010 07 04 23 55 00 78315.113716 118883.806906 125219.369570
2010 07 05 23 55 00 78315.305007 118883.824266 125219.552162
2010 07 06 23 55 00 78315.385982 118883.875572 125219.600674
2010 07 07 23 55 00 78315.065755 118883.870138 125219.359012
2010 07 08 23 55 00 78315.306680 118883.597140 125219.417859
2010 07 09 23 55 00 78314.865151 118883.732301 125219.109732
2010 07 10 23 55 00 78314.989429 118883.768394 125219.307481
2010 07 11 23 55 00 78315.104224 118883.525922 125219.250901
2010 07 12 23 55 00 78315.080537 118883.666515 125219.228871
2010 07 13 23 55 00 78315.137858 118883.482732 125219.217940
2010 07 14 23 55 00 78315.198867 118883.555331 125219.198207
2010 07 15 23 55 00 78315.162263 118883.750729 125219.191342
2010 07 16 23 55 00 78315.195023 118883.439108 125219.167990
2010 07 17 23 55 00 78315.113474 118883.379219 125219.112999
2010 07 18 23 55 00 NaN 118883.633989 125219.251372
2010 07 19 23 55 00 NaN 118883.904675 125219.380338
2010 07 20 23 55 00 78315.080634 118883.859431 125219.151904
2010 07 21 23 55 00 78314.963945 118883.900282 125219.106051
2010 07 22 23 55 00 78314.920305 118883.858741 125219.065388
2010 07 23 23 55 00 NaN 118884.057474 125219.101139
2010 07 24 23 55 00 NaN 118884.053440 125219.357989
2010 07 25 23 55 00 NaN 118883.278593 125218.993011
2010 07 26 23 55 00 78315.067523 118883.352240 125219.004416
2010 07 27 23 55 00 NaN 118883.421128 125219.231262
2010 07 28 23 55 00 NaN 118883.626305 125219.087425
2010 07 29 23 55 00 78315.073820 118883.133508 125218.943738
2010 07 30 23 55 00 78315.096766 118883.477743 125218.823384
2010 07 31 23 55 00 78315.152827 118883.632491 125218.928225
2010 08 01 23 55 00 78315.076548 118883.494817 125218.833459
2010 08 02 23 55 00 78315.067516 118883.277381 125218.862618
2010 08 03 23 55 00 78315.055309 118883.506060 125218.786614
2010 08 04 23 55 00 78314.979152 118883.640279 125218.734257
2010 08 05 23 55 00 78314.872143 118883.683147 125218.636999
2010 08 06 23 55 00 78314.978037 118883.767965 125218.754817
2010 08 07 23 55 00 78314.801634 118884.324522 125218.802081
2010 08 08 23 55 00 78315.055991 118884.347366 125219.023628
2010 08 09 23 55 00 78314.769267 118884.044989 125218.806942
2010 08 10 23 55 00 78314.893720 118884.185969 125218.789154
2010 08 11 23 55 00 78315.186837 118884.044564 125218.789360
2010 08 12 23 55 00 78314.912071 118883.937859 125218.646080
2010 08 13 23 55 00 78314.851149 118884.308903 125218.681750
2010 08 14 23 55 00 78314.861429 118884.265049 125218.706025
2010 08 15 23 55 00 78314.843548 118884.382865 125218.653879
2010 08 16 23 55 00 78315.128325 118884.362932 125218.754173
2010 08 17 23 55 00 78314.975615 118884.808438 125218.768841
2010 08 18 23 55 00 78315.061444 118884.703437 125218.780426
2010 08 19 23 55 00 78314.862088 118884.454796 125218.647005
2010 08 20 23 55 00 78315.105678 118884.831903 125218.824346
2010 08 21 23 55 00 78314.948504 118884.992242 125218.770876
2010 08 22 23 55 00 78314.992438 118884.680355 125218.745539
2010 08 23 23 55 00 78314.932888 118884.804196 125218.748194
2010 08 24 23 55 00 78315.063704 118884.965630 125218.782104
2010 08 25 23 55 00 78315.082137 118885.091589 125218.705730
2010 08 26 23 55 00 78314.998408 118885.143262 125218.646073
2010 08 27 23 55 00 78314.872746 118885.461714 125218.597773
2010 08 28 23 55 00 78314.831784 118885.889324 125218.691364
2010 08 29 23 55 00 78314.924183 118885.365254 125218.598932
2010 08 30 23 55 00 78315.039554 118885.477511 125218.764924
2010 08 31 23 55 00 78315.046508 118885.484711 125218.670305
2010 09 01 23 55 00 78315.057053 118885.766569 125218.787252
2010 09 02 23 55 00 78315.098415 118885.778383 125218.759784
2010 09 03 23 55 00 78314.795845 118886.250883 125218.768454
2010 09 04 23 55 00 78315.099185 118884.386418 125218.497872
2010 09 05 23 55 00 78315.102287 118883.530296 125218.806087
2010 09 06 23 55 00 78315.171900 118883.807998 125218.716250
2010 09 07 23 55 00 78315.259268 118883.846624 125218.887579
2010 09 08 16 50 00 78314.947735 118883.460925 125218.674035
2010 09 09 23 55 00 78315.180091 118883.562599 125218.850995
2010 09 10 23 55 00 78315.174678 118883.358792 125218.933183
2010 09 11 23 55 00 78314.990020 118883.388037 125218.884089
2010 09 12 23 55 00 78315.210968 118883.945502 125219.075825
2010 09 13 23 55 00 78314.973471 118884.202837 125218.950689
2010 09 14 23 55 00 78314.972150 118884.464247 125218.927712
2010 09 15 23 55 00 78315.070909 118884.348654 125218.963793
2010 09 16 23 55 00 78315.030180 118884.618292 125219.016689
2010 09 17 23 55 00 78315.048292 118884.612917 125219.034762
2010 09 18 23 55 00 78314.934693 118884.742815 125219.096979
2010 09 19 23 55 00 78315.001746 118884.851234 125219.125721
2010 09 20 23 55 00 78315.102051 118884.748359 125219.057180
2010 09 21 23 55 00 78315.231972 118884.883914 125219.265786
2010 09 22 23 55 00 78315.110904 118883.455017 125219.285991
2010 09 23 23 55 00 78315.101904 118884.989192 125219.360072
2010 09 24 23 55 00 78315.933913 118889.471490 125223.456180
2010 09 25 23 55 00 78315.972444 118889.497542 125223.444508
2010 09 26 23 55 00 78316.008773 118889.659570 125223.514274
2010 09 27 23 55 00 78315.877902 118889.613617 125223.508876
2010 09 28 23 55 00 78316.105081 118889.878841 125223.815025
2010 09 29 23 55 00 78316.047797 118889.767887 125223.866621
2010 09 30 23 55 00 78315.987382 118888.813593 125223.712086
2010 10 01 23 55 00 78315.930673 118888.598321 125223.816875
2010 10 02 23 55 00 78315.997549 118889.116882 125223.803572
2010 10 03 23 55 00 78315.898341 118889.745312 125223.896608
2010 10 04 23 55 00 78316.101501 118890.446701 125223.942023
2010 10 05 23 55 00 78315.831250 118891.665287 125224.096470
2010 10 06 23 55 00 78316.176133 118890.678804 125224.109751
2010 10 07 23 55 00 78315.920900 118890.442690 125223.905187
2010 10 08 23 55 00 78315.994073 118891.518509 125223.767592
2010 10 09 23 55 00 78316.388005 118890.124771 125223.915458
2010 10 10 23 55 00 78316.102805 118890.255663 125223.950715
2010 10 11 23 55 00 78316.128895 118890.487315 125223.964453
2010 10 12 23 55 00 78316.069967 118890.458169 125223.962386
2010 10 13 23 55 00 78315.995486 118890.722075 125224.139026
2010 10 14 23 55 00 78317.299720 118892.070533 125224.512902
2010 10 15 23 55 00 78318.093351 118895.720370 125222.229452
2010 10 16 23 55 00 78318.193768 118895.487638 125222.086279
2010 10 17 23 55 00 78318.032649 118895.174746 125221.914344
2010 10 18 23 55 00 78318.022804 118894.846048 125221.831559
2010 10 19 23 55 00 78317.915104 118894.953556 125221.945739
2010 10 20 23 55 00 78317.899908 118894.706003 125221.722556
2010 10 21 23 55 00 78317.788937 118894.406972 125221.679021
2010 10 22 23 55 00 78317.963599 118893.958595 125221.674233
2010 10 23 23 55 00 78317.794736 118894.098157 125221.438154
2010 10 24 23 55 00 78317.783111 118893.873921 125221.748793
2010 10 25 23 55 00 78317.699087 118893.804806 125221.709403
2010 10 26 23 55 00 78317.695427 118894.196029 125221.597719
2010 10 27 23 55 00 78317.526677 118894.179003 125221.422691
2010 10 28 23 55 00 78317.658018 118894.152279 125221.415227
2010 10 29 23 55 00 78317.705358 118894.011297 125221.615280
2010 10 30 23 55 00 78317.760898 118893.874869 125221.477550
2010 10 31 23 55 00 78317.596425 118894.236472 125221.408867
2010 11 01 23 55 00 78317.842798 118894.222103 125221.519852
2010 11 02 23 55 00 78317.716218 118894.596822 125221.851603
2010 11 03 23 55 00 78317.981142 118894.032091 125221.600924
2010 11 04 23 55 00 78317.778044 118893.918844 125221.381956
2010 11 05 23 55 00 78317.525975 118893.268190 125221.482501
2010 11 06 23 55 00 78317.503921 118893.537599 125221.415214
2010 11 07 23 55 00 78317.530559 118893.486102 125221.453325
2010 11 08 23 55 00 78317.407380 118893.807821 125221.403001
2010 11 09 23 55 00 78317.550885 118894.294646 125221.591042
2010 11 10 23 55 00 78317.580531 118894.404543 125221.675531
2010 11 11 23 55 00 78317.682567 118894.358546 125221.677042
2010 11 12 23 55 00 78317.598683 118894.351513 125221.633023
2010 11 13 23 55 00 78317.749024 118894.468888 125221.759750
2010 11 14 23 55 00 78317.548572 118894.438439 125221.680803
2010 11 15 23 55 00 78317.680301 118894.208195 125221.906641
2010 11 16 23 55 00 78317.730528 118896.348129 125222.046387
2010 11 17 23 55 00 78317.511434 118894.130293 125221.938541
2010 11 18 23 55 00 78317.888589 118895.160526 125222.397290
2010 11 19 23 55 00 78317.871459 118894.352285 125222.412511
2010 11 20 23 55 00 78317.655767 118895.600707 125222.186408
2010 11 21 23 55 00 78317.744154 118894.316880 125222.290545
2010 11 22 23 55 00 78317.984811 118894.664789 125222.351114
2010 11 23 23 55 00 78317.896638 118894.568771 125222.617487
2010 11 24 23 55 00 78317.966945 118895.049163 125222.390066
2010 11 25 23 55 00 78317.761164 118895.350960 125222.600994
2010 11 26 23 55 00 78318.372501 118895.515424 125223.096883
2010 11 27 23 55 00 78318.111910 118895.456188 125222.854450
2010 11 28 23 55 00 78317.893557 118896.178297 125222.680212
2010 11 29 23 55 00 78317.856841 118895.604858 125222.904305
2010 11 30 23 55 00 78317.868306 118895.628926 125222.987536
2010 12 01 23 55 00 78317.871026 118895.740486 125222.924723
2010 12 02 23 55 00 78317.711776 118896.136256 125222.949086
2010 12 03 23 55 00 78317.916877 118896.217422 125222.926219
2010 12 04 23 55 00 78317.967580 118896.448263 125223.189519
2010 12 05 23 55 00 78318.055019 118896.237268 125223.163691
2010 12 06 23 55 00 78318.142025 118896.297246 125223.386259
2010 12 07 23 55 00 78318.067881 118896.077948 125223.169173
2010 12 08 23 55 00 78318.398955 118896.308542 125223.444076
2010 12 09 17 40 00 78318.697804 118897.538161 125224.105669
2010 12 10 23 55 00 78324.877723 118884.967273 125215.743254
2010 12 11 23 55 00 78324.996808 118885.442706 125215.878829
2010 12 12 23 55 00 78324.570381 118885.846225 125215.772190
2010 12 13 23 55 00 78324.676553 118886.136702 125215.953755
2010 12 14 23 55 00 78324.705142 118886.306658 125215.934243
2010 12 15 23 55 00 78325.117944 118886.453294 125216.197408
2010 12 16 23 55 00 78324.869244 118885.255483 125215.952755
2010 12 17 23 55 00 78324.693790 118886.172839 125216.060209
2010 12 18 23 55 00 78325.029854 118886.390374 125216.022395
2010 12 19 23 55 00 78324.725512 118886.504431 125216.296239
2010 12 20 23 55 00 78324.746417 118886.561216 125216.252032
2010 12 21 23 55 00 78324.577682 118886.708867 125216.342549
2010 12 22 23 55 00 78324.777080 118886.882085 125216.406400
2010 12 23 23 55 00 78324.798716 118886.301032 125216.570102
2010 12 24 23 55 00 78324.946019 118886.035129 125216.508914
2010 12 25 23 55 00 78324.761183 118886.572944 125216.559898
2010 12 26 23 55 00 78324.933391 118886.773810 125216.488349
2010 12 27 23 55 00 78324.660941 118886.941693 125216.374504
2010 12 28 23 55 00 78324.843855 118887.072632 125216.600512
2010 12 29 23 55 00 78324.928816 118886.710171 125216.467384
2010 12 30 23 55 00 78324.870039 118886.600004 125216.762782
2010 12 31 23 55 00 78325.046404 118886.472585 125216.613740
2011 01 01 23 55 00 78324.711552 118886.846463 125216.610750
2011 01 02 23 55 00 78324.722694 118887.087584 125216.726968
2011 01 03 23 55 00 78324.806031 118886.554786 125216.893939
2011 01 04 23 55 00 78325.054614 118886.120358 125216.873776
2011 01 05 23 55 00 78324.584709 118886.247894 125216.788569
2011 01 06 23 55 00 78324.977797 118886.663971 125216.988085
2011 01 07 23 55 00 78324.943121 118886.670825 125216.850001
2011 01 08 23 55 00 78324.795936 118886.951311 125216.649784
2011 01 09 23 55 00 78324.916132 118887.046030 125216.886268
2011 01 10 23 55 00 78324.877590 118887.334281 125216.769080
2011 01 11 23 55 00 78324.747480 118886.718754 125216.796120
2011 01 12 23 55 00 78324.913218 118886.097584 125216.729678
2011 01 13 23 55 00 78324.911279 118886.534501 125216.781440
2011 01 14 23 55 00 78324.653918 118886.642040 125216.791982
2011 01 15 23 55 00 78324.938593 118887.027659 125216.855224
2011 01 16 23 55 00 78325.056356 118887.190402 125216.901411
2011 01 17 23 55 00 78324.897723 118886.532603 125216.867311
2011 01 18 23 55 00 78324.945378 118886.429339 125216.913535
2011 01 19 23 55 00 78324.977172 118886.464462 125217.003877
2011 01 20 23 55 00 78324.922190 118886.593353 125216.849451
2011 01 21 23 55 00 78324.708442 118887.763875 125216.790532
2011 01 22 23 55 00 78324.934413 118887.093032 125216.970801
2011 01 23 23 55 00 78324.989697 118886.278583 125216.993919
2011 01 24 23 55 00 78324.837297 118885.955424 125216.992523
2011 01 25 23 55 00 78324.901389 118886.259749 125217.085526
2011 01 26 23 55 00 78324.873423 118886.221879 125217.095350
2011 01 27 23 55 00 78324.918191 118885.980995 125216.847972
2011 01 28 23 55 00 78324.589391 118886.001769 125217.092494
2011 01 29 23 55 00 78324.674125 118886.412837 125217.115985
2011 01 30 23 55 00 78324.737259 118886.460718 125217.145316
2011 01 31 23 55 00 78324.790127 118886.070753 125216.977907
2011 02 01 23 55 00 78324.767298 118885.914603 125217.033078
2011 02 02 23 55 00 78324.954927 118886.717535 125218.000398
2011 02 03 23 55 00 78325.049907 118886.818315 125218.561272
2011 02 04 23 55 00 78325.255974 118887.017952 125218.444482
2011 02 05 23 55 00 78325.346294 118887.384617 125218.586775
2011 02 06 23 55 00 78325.337233 118887.482439 125218.485311
2011 02 07 23 55 00 78325.103432 118887.036595 125218.453518
2011 02 08 23 55 00 78325.293665 118887.516363 125218.533623
2011 02 09 23 55 00 78325.025260 118887.102487 125218.706366
2011 02 10 23 55 00 78325.660626 118887.480780 125218.766601
2011 02 11 23 55 00 78325.333324 118887.297474 125218.723772
2011 02 12 23 55 00 78325.573743 118887.314194 125218.690955
2011 02 13 23 55 00 78325.432032 118887.625647 125218.676860
2011 02 14 23 55 00 78325.406993 118887.497565 125218.675489
2011 02 15 23 55 00 78325.575035 118887.794886 125218.895717
2011 02 16 23 55 00 78325.412453 118887.981969 125218.562770
2011 02 17 23 55 00 78325.943564 118887.563613 125218.597079
2011 02 18 23 55 00 78325.749295 118887.171371 125218.732480
2011 02 19 23 55 00 78325.729682 118887.540631 125218.564370
2011 02 20 23 55 00 78325.910926 118887.805602 125218.702510
2011 02 21 23 55 00 78325.606542 118887.705893 125218.478871
2011 02 22 23 55 00 78326.046790 118887.687451 125218.556369
2011 02 23 23 55 00 78325.687340 118887.665416 125218.304302
2011 02 24 23 55 00 78325.789110 118887.074210 125218.414095
2011 02 25 10 10 00 78325.644358 118887.571144 125218.308577
2011 02 26 23 55 00 78325.443643 118887.537094 125218.348508
2011 02 27 23 55 00 78326.047555 118887.523434 125218.253132
2011 02 28 23 55 00 78325.595029 118887.613527 125218.259388
2011 03 01 15 50 00 78325.785169 118887.783699 125218.315062
2011 03 02 23 55 00 78325.911215 118887.655348 125218.476029
2011 03 03 23 55 00 78325.767074 118887.402921 125218.548801
2011 03 04 23 55 00 78325.732811 118887.346915 125218.337746
2011 03 05 23 55 00 78325.629240 118887.260650 125218.302615
2011 03 06 23 55 00 78325.783017 118887.335307 125218.408312
2011 03 07 23 55 00 78325.811778 118887.321505 125218.403391
2011 03 08 23 55 00 78325.385431 118887.589127 125218.099277
2011 03 09 23 55 00 78325.516551 118887.545713 125218.000929
2011 03 10 23 55 00 78326.004079 118886.995219 125217.987161
2011 03 11 23 55 00 78325.547299 118887.372230 125218.132775
2011 03 12 23 55 00 78325.626124 118887.369961 125217.993011
2011 03 13 23 55 00 78325.557562 118887.181919 125218.181658
2011 03 14 23 55 00 78325.344040 118886.946457 125218.163470
2011 03 15 23 55 00 78325.469198 118887.159222 125218.110749
2011 03 16 23 55 00 78326.000482 118887.030551 125218.277252
2011 03 17 23 55 00 78325.394725 118887.133037 125218.094846
2011 03 18 23 55 00 78325.616637 118887.580292 125218.264500
2011 03 19 23 55 00 78325.429348 118886.953669 125218.049388
2011 03 20 23 55 00 78325.515599 118887.277920 125218.221925
2011 03 21 23 55 00 78325.369139 118887.031822 125217.875808
2011 03 22 23 55 00 78325.635809 118887.050081 125217.793665
2011 03 23 23 55 00 78325.906736 118887.221247 125218.112631
2011 03 24 23 55 00 78325.565626 118887.257796 125217.911753
2011 03 25 23 55 00 78325.781016 118887.120602 125218.277162
2011 03 26 23 55 00 78325.171286 118886.930913 125217.907615
2011 03 27 23 55 00 78325.255412 118886.910527 125217.883701
2011 03 28 23 55 00 78325.211557 118886.579697 125217.955419
2011 03 29 23 55 00 78325.400802 118886.861639 125217.881489
2011 03 30 23 55 00 78325.525348 118887.221586 125217.805894
2011 03 31 23 55 00 78325.602599 118887.216167 125217.884141
2011 04 01 23 55 00 78325.676407 118886.551088 125217.876906
2011 04 02 23 55 00 78325.531220 118886.987172 125217.920779
2011 04 03 23 55 00 78325.305926 118886.235001 125217.808566
2011 04 04 23 55 00 78325.407354 118886.572294 125217.788506
2011 04 05 23 55 00 78325.107124 118886.689121 125217.681456
2011 04 06 23 55 00 78325.248209 118886.728220 125217.908834
2011 04 07 23 55 00 78325.242366 118886.446641 125217.661510
2011 04 08 23 55 00 78325.363267 118886.610671 125217.818672
2011 04 09 23 55 00 78325.150092 118886.538156 125217.685758
2011 04 10 23 55 00 78325.351610 118887.056756 125217.564417
2011 04 11 23 55 00 78325.456045 118887.562808 125217.878229
2011 04 12 23 55 00 78325.317816 118887.468540 125217.779174
2011 04 13 23 55 00 78325.749886 118887.133694 125217.845551
2011 04 14 23 55 00 78325.099494 118887.010839 125217.217960
2011 04 15 23 55 00 78325.093505 118886.663838 125217.591555
2011 04 16 23 55 00 78325.191035 118886.716522 125217.450930
2011 04 17 23 55 00 78325.004214 118886.814954 125217.557078
2011 04 18 23 55 00 78325.760607 118886.308504 125217.488861
2011 04 19 23 55 00 78325.268262 118886.429679 125217.408170
2011 04 20 23 55 00 78325.298020 118886.792126 125217.479565
2011 04 21 23 55 00 78325.446183 118886.577816 125217.482828
2011 04 22 23 55 00 78325.438094 118886.737588 125217.382257
2011 04 23 23 55 00 78325.259085 118887.013122 125217.114796
2011 04 24 23 55 00 78325.605261 118886.408309 125217.525573
2011 04 25 23 55 00 78325.167905 118886.670181 125217.368388
2011 04 26 23 55 00 78325.292833 118886.882050 125217.430686
2011 04 27 23 55 00 78325.282964 118886.530783 125217.382223
2011 04 28 23 55 00 78325.312511 118886.765026 125217.361862
2011 04 29 23 55 00 78325.151632 118887.072236 125217.245658
2011 04 30 23 55 00 78325.336042 118886.819097 125217.231490
2011 05 01 23 55 00 78325.304167 118886.623582 125217.166066
2011 05 02 23 55 00 78325.823745 118886.717193 125217.494990
2011 05 03 23 55 00 78325.204331 118886.261654 125217.328825
2011 05 04 23 55 00 78324.986342 118886.525452 125217.228009
2011 05 05 23 55 00 78325.066604 118886.575775 125217.369797
2011 05 06 23 55 00 78324.872442 118886.589998 125217.071750
2011 05 07 23 55 00 78325.241195 118886.929188 125217.290458
2011 05 08 23 55 00 78325.430682 118887.005299 125217.186398
2011 05 09 23 55 00 78325.410884 118886.369519 125217.068455
2011 05 10 23 55 00 78325.129720 118886.424531 125217.382081
2011 05 11 23 55 00 78325.011426 118886.001023 125216.996508
2011 05 12 23 55 00 78324.719816 118886.538547 125217.055846
2011 05 13 23 55 00 78325.158789 118886.569567 125217.153785
2011 05 14 23 55 00 78325.117533 118886.389802 125216.986555
2011 05 15 23 55 00 78325.159902 118886.494810 125216.941606
2011 05 16 23 55 00 78325.231914 118886.674579 125217.007149
2011 05 17 23 55 00 78325.024610 118886.553751 125216.867133
2011 05 18 23 55 00 78325.143051 118886.338469 125217.013938
2011 05 19 23 55 00 78325.405042 118886.451479 125217.050129
2011 05 20 23 55 00 78325.307381 118886.450411 125216.992099
2011 05 21 23 55 00 78325.232556 118886.472864 125216.854265
2011 05 22 23 55 00 78325.174876 118886.445302 125216.915524
2011 05 23 23 55 00 78325.015081 118886.283448 125216.921113
2011 05 24 23 55 00 78325.041189 118886.564833 125216.870454
2011 05 25 23 55 00 78325.272208 118886.396455 125216.951707
2011 05 26 23 55 00 78325.122875 118886.127283 125216.752909
2011 05 27 23 55 00 78325.053800 118886.591016 125216.852147
