################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.GIPSYX} GNSS GIPSYX PdF OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. SNEG
# FILENAME: BASELINES_SNEG_all.txt
#
#
# CREATED: 01-Feb-2024 13:08:01 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS SNEG-BORG_(cm)_gipsyx SNEG-DERG_(cm)_gipsyx SNEG-DSRG_(cm)_gipsyx
2011 08 21 23 55 00 139579.292692 41616.005531 115853.411954
2011 08 22 23 55 00 139579.368266 41617.151475 115853.606645
2011 08 23 23 55 00 139579.307107 41616.917953 115853.569707
2011 08 24 23 55 00 139579.311352 41616.875305 115853.325402
2011 08 25 23 55 00 139579.129645 41617.001846 115853.289603
2011 08 26 23 55 00 139579.420977 41616.710227 115853.348801
2011 08 27 23 55 00 139579.345109 41616.346920 115853.468990
2011 08 28 23 55 00 139579.413153 41615.844929 115853.525188
2011 08 29 23 55 00 139579.307931 41615.671602 115853.390405
2011 08 30 23 55 00 139579.321966 41615.561648 115853.459775
2011 08 31 23 55 00 139578.941161 41615.804791 115853.436634
2011 09 01 09 10 00 139578.927557 41616.247254 115853.417471
2011 09 07 01 50 00 139578.962040 41614.711518 115852.556335
2011 09 08 23 55 00 139578.962440 41616.777815 115853.134919
2011 09 09 23 55 00 139579.163730 41616.296469 115853.259055
2011 09 10 23 55 00 139579.062669 41616.892467 115853.202873
2011 09 11 23 55 00 139579.222812 41616.502606 115853.257827
2011 09 12 23 55 00 139579.243694 41616.097043 115853.297175
2011 09 13 23 55 00 139579.070528 41615.667022 115853.354411
2011 09 14 23 55 00 139579.030347 41615.795072 115853.345898
2011 09 15 23 55 00 139579.051701 41616.110829 115853.150844
2011 09 16 23 55 00 139579.310397 41616.502216 115853.155291
2011 09 17 23 55 00 139579.258494 41615.960620 115853.188059
2011 09 18 23 55 00 139579.186008 41616.209212 115853.105206
2011 09 19 23 55 00 139578.892478 41616.784893 115852.993175
2011 09 20 23 55 00 139579.265128 41616.848021 115853.287860
2011 09 21 23 55 00 139578.766694 41616.745975 115852.786959
2011 09 22 23 55 00 139578.893239 41616.895995 115852.910591
2011 09 23 23 55 00 139578.982188 41616.980822 115852.934035
2011 09 24 23 55 00 139579.148534 41617.127468 115852.964891
2011 09 25 23 55 00 139578.963361 41616.829009 115852.990213
2011 09 26 23 55 00 139578.662353 41616.804280 115853.241284
2011 09 27 23 55 00 139578.951817 41616.560149 115853.055282
2011 09 28 23 55 00 139578.956280 41616.841195 115852.886791
2011 09 29 23 55 00 139578.956584 41616.833985 115852.912691
2011 09 30 23 55 00 139578.983106 41616.185655 115853.012447
2011 10 01 23 55 00 139578.901673 41615.645876 115853.077429
2011 10 02 23 55 00 139579.030336 41615.872611 115852.975564
2011 10 03 23 55 00 139578.877242 41616.070049 115852.945393
2011 10 04 23 55 00 139578.791537 41615.320330 115852.945804
2011 10 05 23 55 00 139578.900124 41615.492244 115853.063225
2011 10 06 23 55 00 139578.939977 41615.190380 115852.937674
2011 10 07 23 55 00 139578.875127 41615.820289 115852.704521
2011 10 08 23 55 00 139578.597359 41616.508516 115852.714392
2011 10 09 23 55 00 139578.802830 41616.238879 115852.895901
2011 10 10 23 55 00 139578.701857 41615.296240 115852.949300
2011 10 11 23 55 00 139578.394866 41615.576778 115853.049145
2011 10 12 23 55 00 139578.119705 41616.675601 115852.841918
2011 10 13 23 55 00 139578.480006 41616.747545 115852.902321
2011 10 14 23 55 00 139578.690202 41615.546600 115853.018276
2011 10 15 23 55 00 139578.762542 41615.762920 115852.687483
2011 10 16 23 55 00 139578.795973 41615.761785 115852.827699
2011 10 17 23 55 00 139578.833284 41616.219444 115852.752966
2011 10 18 23 55 00 139578.882514 41616.478629 115853.082650
2011 10 19 23 55 00 139578.666746 41616.533977 115852.701874
2011 10 20 23 55 00 139578.585811 41615.802749 115852.678801
2011 10 21 23 55 00 139578.869752 41616.560018 115852.817478
2011 10 22 23 55 00 139578.747791 41616.710023 115852.643630
2011 10 23 23 55 00 139578.784674 41616.652380 115852.618944
2011 10 24 23 55 00 139578.788246 41616.864118 115852.871827
2011 10 25 23 55 00 139578.893726 41616.792594 115852.817151
2011 10 26 23 55 00 139578.816116 41616.908506 115852.844132
2011 10 27 23 55 00 139578.445061 41616.743278 115852.571718
2011 10 28 23 55 00 139578.504440 41616.759540 115852.731191
2011 10 29 23 55 00 139578.543214 41616.916795 115852.683549
2011 10 30 23 55 00 139578.872926 41616.772235 115852.678218
2011 10 31 23 55 00 139578.542676 41616.889336 115852.558019
2011 11 01 23 55 00 139578.489084 41616.859218 115852.616329
2011 11 02 23 55 00 139578.592123 41616.987736 115852.561985
2011 11 03 23 55 00 139578.491739 41617.065896 115852.743623
2011 11 04 23 55 00 139578.662709 41616.969103 115852.740656
2011 11 05 23 55 00 139578.601449 41616.973051 115852.729529
2011 11 06 23 55 00 139578.508070 41616.785961 115852.546062
2011 11 07 23 55 00 139578.313190 41616.924638 115852.365482
2011 11 08 23 55 00 139578.455613 41616.433698 115852.658015
2011 11 09 23 55 00 139578.511228 41616.561015 115852.719848
2011 11 10 23 55 00 139578.741966 41616.817490 115852.631858
2011 11 11 23 55 00 139578.563708 41616.134440 115852.593836
2011 11 12 23 55 00 139578.523582 41616.193672 115852.581785
2011 11 13 23 55 00 139578.399453 41616.263225 115852.348289
2011 11 14 23 55 00 139578.674610 41616.472360 115852.647604
2011 11 15 23 55 00 139578.445169 41616.480059 115852.466361
2011 11 16 23 55 00 139578.666438 41616.714677 115852.510524
2011 11 17 23 55 00 139578.302025 41616.863920 115852.433322
2011 11 18 23 55 00 139578.458979 41616.812889 115852.424117
2011 11 19 23 55 00 139578.643143 41616.811677 115852.436598
2011 11 20 23 55 00 139578.558216 41616.379849 115852.652097
2011 11 21 23 55 00 139578.452232 41616.883085 115852.273372
2011 11 22 23 55 00 139578.628437 41616.450706 115852.738568
2011 11 23 23 55 00 139578.237443 41616.339666 115852.361583
2011 11 24 23 55 00 139578.582417 41616.551166 115852.567424
2011 11 25 23 55 00 139578.270916 41616.556069 115852.345153
2011 11 26 23 55 00 139578.489960 41616.760674 115852.491744
2011 11 27 23 55 00 139578.502998 41616.768318 115852.412441
2011 11 28 23 55 00 139578.339218 41616.836404 115852.283174
2011 11 29 23 55 00 139578.001931 41616.611873 115852.250305
2011 11 30 23 55 00 139578.224598 41615.988483 115852.604399
2011 12 01 23 55 00 139578.310313 41616.207704 115852.593141
2011 12 02 23 55 00 139578.220735 41615.403500 115852.561605
2011 12 03 23 55 00 139578.354120 41617.663263 115852.563117
2011 12 04 23 55 00 139578.289888 41615.887338 115852.483555
2011 12 05 23 55 00 139578.328993 41614.969696 115852.215417
2011 12 06 23 55 00 139578.257212 41614.886692 115852.344275
2011 12 07 23 55 00 139578.254498 41615.263251 115852.375057
2011 12 08 23 55 00 139578.229998 41615.183707 115852.130898
2011 12 09 23 55 00 139578.348775 41617.669920 115852.337511
2011 12 10 23 55 00 139578.230033 41619.099646 115852.252990
2011 12 11 23 55 00 139578.120446 41616.705327 115852.217612
2011 12 12 23 55 00 139578.296473 41615.573779 115852.282274
2011 12 13 23 55 00 139578.219995 41617.577147 115852.537903
2011 12 14 23 55 00 139578.160547 41617.066074 115852.163911
2011 12 15 23 55 00 139577.730425 41617.351960 115852.171948
2011 12 16 23 55 00 139578.147920 41617.160215 115852.442068
2011 12 17 23 55 00 139577.879383 41618.186304 115852.289932
2011 12 18 23 55 00 139578.168172 41617.594676 115852.277738
2011 12 22 23 55 00 139578.204703 41616.656269 115852.119788
2011 12 23 23 55 00 139578.224184 41616.654492 115852.044754
2011 12 24 23 55 00 139578.261221 41617.289416 115852.011408
2011 12 25 23 55 00 139578.118078 41617.165057 115851.869733
2011 12 26 23 55 00 139578.047276 41617.152587 115851.966357
2011 12 27 23 55 00 139578.155374 41617.448904 115852.060006
2011 12 28 23 55 00 139578.053073 41617.569068 115851.993780
2011 12 29 23 55 00 139578.458235 41618.170149 115852.438208
2011 12 30 23 55 00 139578.366280 41618.341115 115851.870690
2011 12 31 23 55 00 139577.954271 41619.213968 115851.886512
2012 01 02 23 55 00 139577.941496 41618.650669 115852.187536
2012 01 03 23 55 00 139578.005483 41616.707982 115851.801102
2012 01 04 06 35 00 139578.291459 41617.039366 115852.271106
2012 01 05 23 55 00 139578.187304 41617.724017 115851.916209
2012 01 06 23 55 00 139577.839615 41617.518320 115851.859145
2012 01 07 23 55 00 139577.938600 41616.189193 115851.717157
2012 01 08 23 55 00 139578.198983 41616.271091 115851.863407
2012 01 09 23 55 00 139578.100848 41617.365804 115851.732169
2012 01 10 23 55 00 139577.852744 41617.591300 115852.082833
2012 01 11 23 55 00 139577.649072 41617.133800 115851.862456
2012 01 12 23 55 00 139578.145240 41616.162318 115852.124136
2012 01 13 23 55 00 139578.074790 41616.349204 115851.991203
2012 01 14 23 55 00 139577.576382 41617.377323 115852.006779
2012 01 24 23 55 00 139577.916438 41617.258015 115851.553801
2012 01 25 23 55 00 139577.901741 41616.901186 115851.707497
2012 01 26 23 55 00 139577.482720 41617.479743 115851.825716
2012 01 27 23 55 00 139577.826341 41618.654483 115851.763935
2012 01 28 23 55 00 139578.052549 41616.496393 115851.546959
2012 01 29 23 55 00 139578.141193 41616.283895 115851.673868
2012 01 30 23 55 00 139578.413404 41617.075393 115852.047245
2012 01 31 23 55 00 139577.709681 41617.489854 115851.554952
2012 02 01 23 55 00 139577.728997 41617.810426 115851.623170
2012 02 02 23 55 00 139577.855590 41616.897445 115851.551074
2012 02 03 23 55 00 139577.491213 41616.463635 115851.463542
2012 02 04 23 55 00 139577.628596 41617.053127 115851.463650
2012 02 05 23 55 00 139578.025149 41617.361561 115851.534311
2012 02 06 23 55 00 139577.815957 41616.867092 115851.633279
2012 02 07 23 55 00 139577.877091 41616.433219 115851.630322
2012 02 08 23 55 00 139577.604788 41617.012110 115851.389682
2012 02 09 23 55 00 139577.577707 41616.844381 115851.320606
2012 02 10 23 55 00 139577.413365 41616.989537 115851.489987
2012 02 11 23 55 00 139577.447870 41617.913267 115851.446763
2012 02 12 23 55 00 139577.377718 41617.995617 115851.739533
2012 02 13 23 55 00 139577.322942 41617.579103 115852.101972
2012 02 14 23 55 00 139577.477996 41617.691009 115851.558248
2012 02 15 23 55 00 139577.470671 41617.361345 115851.580649
2012 02 16 23 55 00 139577.621770 41616.866059 115851.672005
2012 02 17 23 55 00 139577.588982 41617.074805 115851.332697
2012 02 18 23 55 00 139577.166803 41618.316889 115851.296940
2012 02 19 05 05 00 139577.145328 41618.818654 115851.687980
2012 02 20 23 55 00 139577.620368 41617.681654 115851.503451
2012 02 21 23 55 00 139577.522412 41619.164726 115851.718322
2012 02 22 23 55 00 139577.493461 41617.649419 115851.514464
2012 02 23 23 55 00 139577.323169 41617.574171 115851.262439
2012 02 24 23 55 00 139577.693201 41617.261589 115851.339872
2012 02 25 23 55 00 139577.194439 41617.823585 115851.255987
2012 02 26 23 55 00 139577.477933 41617.902812 115851.428038
2012 02 27 23 55 00 139577.295613 41617.202058 115851.484959
2012 02 28 23 55 00 139577.079463 41617.068499 115851.374389
2012 02 29 23 55 00 139577.422970 41617.085786 115851.801966
2012 03 01 23 55 00 139577.567184 41617.066325 115851.813155
2012 03 02 23 55 00 139576.984334 41617.547756 115851.521615
2012 03 03 23 55 00 139577.509324 41617.156885 115851.417391
2012 03 04 23 55 00 139577.127204 41617.256572 115851.781034
2012 03 05 23 55 00 139577.330756 41617.107021 115851.566377
2012 03 06 23 55 00 139577.291515 41617.064205 115851.652909
2012 03 07 23 55 00 139577.288677 41617.005799 115851.449030
2012 03 08 23 55 00 139577.545388 41616.821730 115851.425919
2012 03 09 23 55 00 139577.401702 41617.125180 115851.357281
2012 03 10 23 55 00 139577.619870 41616.844868 115851.356090
2012 03 11 23 55 00 139577.476543 41616.753882 115851.380131
2012 03 12 23 55 00 139577.152714 41617.001591 115851.335099
2012 03 13 23 55 00 139577.181399 41617.100312 115851.345914
2012 03 14 23 55 00 139577.124080 41617.184612 115851.349084
2012 03 15 06 30 00 139577.411403 41617.431222 115851.713428
2012 03 16 23 55 00 139577.249775 41617.196822 115851.296470
2012 03 17 23 55 00 139576.883946 41616.822675 115851.178372
2012 03 18 23 55 00 139577.230125 41617.055235 115851.329338
2012 03 19 23 55 00 139577.100296 41616.791212 115851.399009
2012 03 20 23 55 00 139577.822726 41616.948799 115851.627662
2012 03 21 23 55 00 139577.267635 41616.742656 115851.191597
2012 03 22 23 55 00 139577.257654 41616.805458 115851.316674
2012 03 23 23 55 00 139577.206943 41616.915186 115851.491706
2012 03 24 23 55 00 139576.938246 41616.900751 115851.253148
2012 03 25 23 55 00 139576.976983 41617.053924 115851.285893
2012 03 26 23 55 00 139576.805694 41617.085674 115851.547626
2012 03 27 23 55 00 139577.230834 41617.172822 115851.704060
2012 03 28 22 05 00 139577.131653 41616.883028 115851.408301
2012 03 29 23 55 00 139576.858303 41616.623725 115851.166798
2012 03 30 19 45 00 139576.953427 41617.217692 115851.401913
2012 03 31 23 55 00 139577.295984 41616.885292 115851.248053
2012 04 01 23 55 00 139577.189293 41617.037553 115851.195964
2012 04 02 23 55 00 139577.283219 41616.799022 115851.200640
2012 04 03 23 55 00 139577.495752 41616.971636 115850.975529
2012 04 04 23 55 00 139577.495954 41616.965135 115851.585588
2012 04 05 23 55 00 139577.313481 41616.857556 115851.178098
2012 04 06 23 55 00 139577.196944 41616.602907 115850.965290
2012 04 07 23 55 00 139577.411655 41616.762388 115851.089436
2012 04 08 23 55 00 139577.313743 41616.781676 115851.191777
2012 04 09 23 55 00 139576.952465 41616.944400 115851.118695
2012 04 10 23 55 00 139576.817942 41617.043675 115851.300247
2012 04 11 11 15 00 139576.597610 41617.553588 115851.492307
2012 04 12 23 55 00 139576.957483 41616.866917 115851.095837
2012 04 13 23 55 00 139577.023836 41616.963703 115851.137687
2012 04 14 23 55 00 139577.240924 41617.081637 115851.235476
2012 04 15 23 55 00 139577.237161 41616.966144 115851.358216
2012 04 16 23 55 00 139576.983717 41617.094292 115851.144190
2012 04 17 23 55 00 139576.768539 41616.923475 115851.214980
2012 04 18 23 55 00 139576.991999 41617.075880 115851.306711
2012 04 19 23 55 00 139576.885449 41616.954990 115850.983937
2012 04 20 23 55 00 139576.772033 41617.117405 115851.172898
2012 04 21 23 55 00 139577.041381 41616.882054 115851.149207
2012 04 22 23 55 00 139576.981866 41616.784629 115851.275788
2012 04 23 23 55 00 139577.038606 41616.819633 115850.996742
2012 04 24 23 55 00 139577.015862 41616.995968 115851.002962
2012 04 25 23 55 00 139577.037942 41616.873665 115850.899271
2012 04 26 23 55 00 139576.800226 41617.012417 115851.098174
2012 04 27 23 55 00 139577.184349 41616.959992 115851.168316
2012 04 28 23 55 00 139577.142784 41616.748579 115851.036228
2012 04 29 23 55 00 139576.994796 41616.825996 115850.968555
2012 04 30 23 55 00 139576.704289 41616.956149 115850.925930
2012 05 01 23 55 00 139576.908800 41617.023879 115850.899253
2012 05 02 23 55 00 139576.399626 41617.082068 115850.950031
2012 05 03 23 55 00 139577.077338 41617.145906 115851.071069
2012 05 04 23 55 00 139576.818047 41616.815971 115851.027453
2012 05 05 23 55 00 139577.100137 41616.891661 115851.237628
2012 05 06 23 55 00 139576.740157 41616.766231 115850.893880
2012 05 07 23 55 00 139576.648334 41616.845478 115850.901097
2012 05 08 23 55 00 139577.019099 41616.834914 115850.982660
2012 05 09 23 55 00 139577.086679 41616.769376 115851.043811
2012 05 10 23 55 00 139577.012280 41616.892079 115851.076098
2012 05 11 23 55 00 139576.635833 41616.943204 115850.815392
2012 05 12 23 55 00 139576.918586 41616.925462 115850.902421
2012 05 13 23 55 00 139577.200380 41617.076597 115850.868485
2012 05 14 23 55 00 139576.558231 41616.957393 115850.883847
2012 05 15 23 55 00 139577.346327 41616.908531 115851.083319
2012 05 16 23 55 00 139577.678075 41616.654110 115851.210139
2012 05 17 23 55 00 139577.375001 41616.832947 115850.903230
2012 05 18 23 55 00 139576.953739 41616.606581 115850.793061
2012 05 19 23 55 00 139577.153336 41616.582416 115850.758159
2012 05 20 23 55 00 139577.130621 41616.721810 115850.839724
2012 05 21 23 55 00 139577.124972 41616.747754 115850.732472
2012 05 22 23 55 00 139576.771575 41616.914113 115850.729846
2012 05 23 23 55 00 139576.961684 41616.761177 115850.718709
2012 05 24 23 55 00 139577.013892 41616.757739 115850.709357
2012 05 25 23 55 00 139576.827620 41617.144331 115850.741126
2012 05 26 23 55 00 139576.673305 41616.761913 115850.690722
2012 05 27 23 55 00 139576.850895 41616.811005 115850.959982
2012 05 28 23 55 00 139576.733301 41616.908959 115850.816568
2012 05 29 23 55 00 139576.556263 41616.971058 115850.805709
2012 05 30 23 55 00 139576.573317 41616.950253 115850.723845
2012 05 31 23 55 00 139576.705891 41616.920660 115850.629526
2012 06 01 23 55 00 139576.922289 41616.707016 115850.671827
2012 06 02 23 55 00 139577.024738 41616.756755 115850.684493
2012 06 03 23 55 00 139576.564783 41616.673575 115850.500837
2012 06 04 23 55 00 139576.553393 41616.767628 115850.448333
2012 06 05 23 55 00 139576.969803 41616.751165 115850.694397
2012 06 06 23 55 00 139576.584800 41616.791887 115850.603399
2012 06 07 23 55 00 139576.658246 41616.864885 115850.534479
2012 06 08 23 55 00 139576.652018 41616.680679 115850.457906
2012 06 09 23 55 00 139576.780805 41616.820858 115850.440069
2012 06 10 23 55 00 139576.910293 41616.733770 115850.514714
2012 06 11 23 55 00 139576.933248 41616.738550 115850.487831
2012 06 12 23 55 00 139576.740749 41616.824485 115850.436748
2012 06 13 23 55 00 139576.862209 41616.816671 115850.439473
2012 06 14 23 55 00 139576.792752 41616.620029 115850.524774
2012 06 15 23 55 00 139577.070715 41616.765034 115850.626266
2012 06 16 23 55 00 139576.514416 41616.887066 115850.663748
2012 06 17 23 55 00 139576.572001 41616.877373 115850.653487
2012 06 18 23 55 00 139576.360422 41616.979886 115850.613917
2012 06 19 23 55 00 139576.378497 41617.042106 115850.489868
2012 06 20 23 55 00 139576.434139 41616.957492 115850.497320
2012 06 21 23 55 00 139576.806941 41616.605520 115850.591636
2012 06 22 23 55 00 139576.751337 41616.789064 115850.432876
2012 06 23 23 55 00 139576.816030 41616.653414 115850.476313
2012 06 24 23 55 00 139576.720165 41616.678144 115850.479370
2012 06 25 23 55 00 139576.733146 41616.623734 115850.451312
2012 06 26 23 55 00 139576.848781 41616.664293 115850.431543
2012 06 27 10 25 00 139576.920800 41616.419173 115850.339240
2012 07 12 23 55 00 139576.066932 41617.016969 115850.209283
2012 07 13 23 55 00 139576.153245 41616.892293 115850.173597
2012 07 14 23 55 00 139576.104065 41616.764831 115850.251118
