################################################################################
# WEBOBS OVPF
#
# PROC: {PROC.CGNSSOVPF} GNSS GAMIT/GLOBK OVPF
# TITLE: {\fontsize{14}{\bfVariation de distance}}: ref. BOMG
# FILENAME: BASELINES_BOMG_all.txt
#
#
# CREATED: 10-Jan-2024 13:34:35 by sysop@pitondescalumets
# COPYRIGHT: MMXXIV, (c) OVPF-IPGP
################################################################################
#
#yyyy mm dd HH MM SS BOMG-BORG_(cm) BOMG-DERG_(cm) BOMG-DSRG_(cm) BOMG-SNEG_(cm)
2015 02 21 11 59 00 88085.187964 107978.465857 112059.542058 90452.910289
2015 02 22 11 59 00 88085.052656 107978.675643 112059.419603 90453.167833
2015 02 23 11 59 00 88085.135847 107978.615739 112059.596905 90452.903883
2015 02 24 11 59 00 88085.240562 107978.707829 112059.564121 90453.002158
2015 02 25 11 59 00 88085.280568 107978.696524 112059.542061 90453.051512
2015 02 26 11 59 00 88085.354819 107978.507457 112059.409080 90453.081055
2015 02 27 11 59 00 88085.468430 107978.617772 112059.565387 90453.158065
2015 02 28 11 59 00 88085.355656 107978.793573 112059.678812 90453.188443
2015 03 01 11 59 00 88085.351281 107978.803364 112059.761564 90453.251953
2015 03 02 11 59 00 88085.396880 107978.764396 112059.436682 90453.212181
2015 03 03 11 59 00 88085.556538 107978.703505 112059.913831 90453.008350
2015 03 04 11 59 00 88085.368850 107978.498085 112059.515751 90452.899015
2015 03 05 11 59 00 88085.085752 107978.717802 112059.568356 90453.082198
2015 03 06 11 59 00 88085.271535 107978.687437 112059.718694 90452.961392
2015 03 07 11 59 00 88085.576469 107978.763185 112059.804089 90452.764131
2015 03 08 11 59 00 88085.359417 107978.584326 112059.665323 90452.922404
2015 03 09 11 59 00 88085.317640 107978.518810 112059.453318 90452.933867
2015 03 11 11 59 00 88085.614369 107979.168133 112059.829194 90453.523060
2015 03 12 11 59 00 88085.586278 107978.784597 112059.688388 90453.202087
2015 03 13 11 59 00 88085.400588 107978.723455 112059.654281 90452.800838
2015 03 14 11 59 00 88085.381955 107978.811897 112059.651076 90453.111688
2015 03 21 11 59 00 88085.453514 107978.850229 112059.907708 90452.974296
2015 03 22 11 59 00 88085.376533 107978.575196 112059.427100 90452.823620
2015 03 23 11 59 00 88085.684657 107978.723092 112059.671701 90452.952868
2015 03 24 11 59 00 88085.307765 107978.791650 112059.567100 90453.143707
2015 03 25 11 59 00 88085.409172 107978.745670 112059.507262 90453.077979
2015 03 26 11 59 00 88085.442026 107978.982064 112059.695234 90453.209386
2015 03 27 11 59 00 88085.478587 107978.955613 112059.841420 90453.180525
2015 03 28 11 59 00 88085.237040 107978.953582 112059.461962 90453.230207
2015 03 29 11 59 00 88085.258608 107978.861031 112059.698601 90453.082476
2015 03 30 11 59 00 88085.255228 107978.853837 112059.580939 90453.217363
2015 03 31 11 59 00 88085.439806 107978.921541 112059.757903 90453.184159
2015 04 01 11 59 00 88085.421153 107979.000290 112059.731331 90453.224282
2015 04 02 11 59 00 88085.573359 107979.109229 112059.626701 90453.377990
2015 04 03 11 59 00 88085.483262 107979.160487 112059.830307 90453.395047
2015 04 04 11 59 00 88085.707285 107979.123686 112059.947654 90453.349419
2015 04 05 11 59 00 88085.373189 107978.930672 112059.804982 90453.153712
2015 04 06 11 59 00 88085.488652 107978.865026 112059.924730 90453.036733
2015 04 07 11 59 00 88085.412957 107978.815819 112059.597667 90453.172570
2015 04 08 11 59 00 88085.406200 107978.972022 112059.698410 90453.276916
2015 04 09 11 59 00 88085.466821 107979.075996 112059.800849 90453.334811
2015 04 10 11 59 00 88085.464047 107979.024676 112059.782979 90453.088953
2015 04 11 11 59 00 88085.457383 107979.150486 112059.978582 90453.311351
2015 04 13 11 59 00 88085.455353 107978.961165 112059.774312 90453.216209
2015 04 14 11 59 00 88085.518190 107979.138113 112059.905629 90453.427804
2015 04 15 11 59 00 88085.519985 107979.108163 112059.924730 90453.227889
2015 04 21 11 59 00 88085.448390 107979.203303 112059.852224 90453.473709
2015 04 22 11 59 00 88085.553336 107979.164150 112059.951729 90453.290703
2015 04 23 11 59 00 88085.601603 107979.248244 112059.921800 90453.477963
2015 04 24 11 59 00 88085.574686 107979.446847 112060.100706 90453.746978
2015 04 25 11 59 00 88085.539601 107979.577285 112060.095955 90453.838149
2015 04 26 11 59 00 88085.558092 107979.713522 112060.214092 90453.789065
2015 04 27 11 59 00 88085.763818 107979.913822 112060.586168 90454.045185
2015 04 28 11 59 00 88085.668777 107980.171450 112060.713822 90454.400386
2015 04 29 11 59 00 88085.762513 107980.237443 112060.680257 90454.506785
2015 04 30 11 59 00 88085.921398 107979.943629 112060.774708 90454.093498
2015 05 01 11 59 00 88085.790678 107979.776583 112060.383403 90454.138269
2015 05 02 11 59 00 88085.651013 107979.924468 112060.582275 90454.223386
2015 05 03 11 59 00 88085.588176 107980.041734 112060.398697 90454.270667
2015 05 04 11 59 00 88085.753329 107980.152866 112060.548685 90454.379616
2015 05 05 11 59 00 88085.605693 107980.226856 112060.563825 90454.404557
2015 05 06 11 59 00 88085.745781 107980.235421 112060.659918 90454.330651
2015 05 07 11 59 00 88085.859731 107980.370539 112060.733528 90454.510882
2015 05 08 11 59 00 88085.721370 107980.215658 112060.612785 90454.300996
2015 05 09 11 59 00 88085.717306 107980.101926 112060.563375 90454.070075
2015 05 10 11 59 00 88085.952663 107980.223265 112060.696184 90454.233234
2015 05 12 11 59 00 88085.763164 107980.553096 112060.967958 90454.506005
2015 05 13 11 59 00 88085.961846 107980.441325 112060.945993 90454.359234
2015 05 14 11 59 00 88085.905790 107980.307912 112060.819944 90454.398051
2015 05 15 11 59 00 88085.899280 107980.514123 112060.889517 90454.532184
2015 05 21 11 59 00 88086.231672 107978.267893 112053.727574 90453.144125
2015 05 22 11 59 00 88086.047954 107978.162967 112053.796164 90453.150829
2015 05 23 11 59 00 88085.982382 107978.166141 112053.776160 90453.107765
2015 05 24 11 59 00 88085.914970 107978.143554 112053.683828 90453.147502
2015 05 25 11 59 00 88085.915729 107978.128007 112053.675835 90453.212631
2015 05 26 11 59 00 88085.885104 107978.065330 112053.647158 90453.083936
2015 05 27 11 59 00 88085.918666 107978.165271 112053.675835 90453.197631
2015 05 28 11 59 00 88085.916545 107978.092658 112053.602703 90453.109602
2015 05 29 11 59 00 88085.915374 107977.972071 112053.631210 90452.903422
2015 05 30 11 59 00 88085.787373 107978.039630 112053.682873 90452.937956
2015 05 31 11 59 00 88085.977571 107978.058747 112053.777315 90452.902489
2015 06 01 11 59 00 88086.141350 107978.224340 112053.963220 90452.978344
2015 06 02 11 59 00 88085.917916 107978.122301 112053.779123 90453.112445
2015 06 03 11 59 00 88086.069702 107978.089862 112053.882479 90452.973949
2015 06 04 11 59 00 88085.909519 107978.237590 112053.872910 90453.268417
2015 06 05 11 59 00 88085.929515 107978.135566 112053.794076 90453.257894
2015 06 06 11 59 00 88086.028458 107978.109898 112053.908428 90453.218749
2015 06 07 11 59 00 88086.015194 107978.078131 112053.931103 90453.095391
2015 06 08 11 59 00 88085.895767 107978.227300 112053.912352 90453.228318
2015 06 09 11 59 00 88085.912645 107978.265483 112053.955589 90453.196012
2015 06 10 11 59 00 88085.929084 107978.161198 112054.011320 90453.273787
2015 06 11 11 59 00 88085.925405 107978.142718 112053.810056 90453.069206
2015 06 12 11 59 00 88085.897481 107978.301125 112054.069234 90453.120912
2015 06 13 11 59 00 88086.078535 107978.655936 112054.409496 90453.462277
2015 06 14 11 59 00 88086.216815 107978.606909 112054.417186 90453.608479
2015 06 15 11 59 00 88086.224877 107978.645245 112054.425800 90453.458679
2015 06 21 11 59 00 88086.205965 107979.019637 112054.817520 90453.621128
2015 06 22 11 59 00 88085.947073 107978.895625 112054.580839 90453.681948
2015 06 23 11 59 00 88086.088697 107978.483946 112054.450689 90453.293652
2015 06 24 11 59 00 88086.071699 107979.043723 112054.809145 90453.741015
2015 06 25 11 59 00 88086.124076 107979.157883 112054.872734 90453.832968
2015 06 26 11 59 00 88086.168307 107979.299096 112054.841736 90454.160045
2015 06 27 11 59 00 88086.274618 107979.499039 112055.153742 90454.014836
2015 06 28 11 59 00 88086.225465 107979.375958 112055.051366 90453.997300
2015 06 29 11 59 00 88086.266608 107979.493905 112055.208624 90454.153377
2015 06 30 11 59 00 88086.248906 107979.713833 112055.250387 90454.528656
2015 07 01 11 59 00 88086.384063 107979.356930 112055.362845 90454.357691
2015 07 02 11 59 00 88086.388792 107979.960930 112055.515678 90454.848902
2015 07 05 11 59 00 88086.786655 107980.479464 112055.896589 90455.320566
2015 07 06 11 59 00 88086.484124 107980.647887 112056.084732 90455.358504
2015 07 07 11 59 00 88086.606889 107980.915233 112056.332129 90455.618262
2015 07 08 11 59 00 88086.646278 107981.122804 112056.462171 90455.772549
2015 07 09 11 59 00 88086.641397 107981.121244 112056.435514 90455.817578
2015 07 10 11 59 00 88086.677273 107981.265848 112056.577781 90455.896841
2015 07 11 11 59 00 88086.675898 107981.351440 112056.639596 90456.007714
2015 07 13 11 59 00 88086.776959 107981.562928 112056.865618 90456.064951
2015 07 14 11 59 00 88086.820582 107981.649867 112057.033120 90456.052558
2015 07 15 11 59 00 88086.672855 107981.793147 112056.987618 90456.333711
2015 07 21 11 59 00 88086.812459 107981.822702 112057.150203 90456.336645
2015 07 22 11 59 00 88086.775053 107981.829930 112057.096010 90456.471942
2015 07 23 11 59 00 88086.873880 107981.781968 112057.117282 90456.424472
2015 07 24 11 59 00 88086.790118 107981.908180 112057.130996 90456.529326
2015 07 25 11 59 00 88086.784239 107981.927937 112057.167705 90456.531627
2015 07 26 11 59 00 88086.761235 107982.069067 112057.217067 90456.668234
2015 07 27 11 59 00 88086.867901 107982.102734 112057.299004 90456.680898
2015 07 28 11 59 00 88086.958161 107982.407267 112057.746839 90456.755282
2015 07 29 11 59 00 88086.878954 107982.194112 112057.430352 90456.707244
2015 07 30 11 59 00 88086.787784 107982.320053 112057.458173 90456.873880
2015 07 31 11 59 00 88085.079473 108001.403326 112064.994151 90465.988189
2015 08 01 11 59 00 88085.203243 108002.003690 112065.524247 90466.230762
2015 08 11 11 59 00 88085.501688 108002.659910 112066.198753 90467.376573
2015 08 12 11 59 00 88085.726997 108002.938892 112066.594407 90467.456224
2015 08 13 11 59 00 88085.633890 108003.001097 112066.573571 90467.617250
2015 08 14 11 59 00 88085.667679 108003.164356 112066.632506 90467.970349
2015 08 15 11 59 00 88085.880578 108003.272997 112066.857209 90467.842757
2015 08 21 11 59 00 88086.099651 108004.470427 112067.776516 90469.267827
2015 08 22 11 59 00 88086.006215 108004.478285 112067.697830 90469.248628
2015 08 23 11 59 00 88086.134498 108004.456818 112067.785734 90469.078999
2015 08 24 11 59 00 88095.177276 108001.802097 112074.004244 90466.546333
2015 08 25 11 59 00 88106.341370 107998.185438 112083.933400 90462.140092
2015 08 26 11 59 00 88106.480096 107998.192759 112083.816160 90462.056917
2015 08 27 11 59 00 88106.598264 107998.094435 112083.869946 90461.931309
2015 08 28 11 59 00 88106.371520 107998.063443 112083.639394 90462.172252
2015 08 29 11 59 00 88106.429351 107998.047637 112083.678393 90462.069288
2015 08 30 11 59 00 88106.475976 107997.984418 112083.725017 90461.858402
2015 08 31 11 59 00 88106.419415 107997.972015 112083.590763 90461.927553
2015 09 01 11 59 00 88106.525647 107997.882067 112083.598885 90461.952131
2015 09 04 11 59 00 88106.401527 107997.808702 112083.476094 90461.940004
2015 09 05 11 59 00 88106.347098 107998.075122 112083.694183 90462.122239
2015 09 06 11 59 00 88106.438449 107997.928994 112083.565635 90462.008722
2015 09 07 11 59 00 88106.547911 107997.985710 112083.565518 90462.071076
2015 09 08 11 59 00 88106.599057 107998.071635 112083.702452 90462.007343
2015 09 09 11 59 00 88106.535274 107997.924925 112083.628086 90461.897644
2015 09 10 11 59 00 88106.663583 107997.877858 112083.478358 90461.923192
2015 09 11 11 59 00 88106.252980 107998.261573 112083.747153 90462.484811
2015 09 12 11 59 00 88106.719238 107998.076346 112083.718144 90462.261737
2015 09 13 11 59 00 88106.705846 107998.130003 112083.710601 90462.067959
2015 09 14 11 59 00 88106.730580 107998.129119 112083.757205 90462.230095
2015 09 15 11 59 00 88106.690562 107998.155744 112083.745986 90462.271186
2015 09 21 11 59 00 88106.945032 107998.375322 112083.925632 90462.285103
2015 09 22 11 59 00 88106.983049 107998.431365 112084.173033 90462.279510
2015 09 23 11 59 00 88107.043395 107998.424713 112084.255848 90462.256614
2015 09 24 11 59 00 88107.074970 107998.392293 112084.234371 90462.219468
2015 09 25 11 59 00 88107.109041 107998.380118 112084.230386 90462.247018
2015 09 26 11 59 00 88107.097760 107998.521423 112084.339993 90462.331741
2015 09 27 11 59 00 88106.972819 107998.408221 112084.172236 90462.384539
2015 09 28 11 59 00 88107.039327 107998.360801 112084.119021 90462.365623
2015 09 29 11 59 00 88107.071331 107998.207552 112084.092411 90462.160606
2015 09 30 11 59 00 88106.941507 107998.134741 112084.077499 90462.037767
2015 10 01 11 59 00 88107.111908 107998.323327 112084.221558 90462.172891
2015 10 02 11 59 00 88106.988180 107998.409033 112084.198622 90462.244459
2015 10 03 11 59 00 88106.640220 107998.507684 112084.142517 90462.316610
2015 10 04 11 59 00 88106.646511 107998.359884 112084.004179 90462.485996
2015 10 05 11 59 00 88106.855930 107998.135747 112084.091550 90462.014216
2015 10 06 11 59 00 88106.603153 107998.193942 112083.940998 90462.202106
2015 10 07 11 59 00 88107.003198 107998.256237 112083.918153 90462.306154
2015 10 08 11 59 00 88106.929946 107998.179908 112083.868153 90462.263264
2015 10 09 11 59 00 88106.878990 107998.222889 112083.890174 90462.284165
2015 10 10 11 59 00 88106.991056 107998.193541 112083.854345 90462.253121
2015 10 11 11 59 00 88106.928057 107998.065884 112083.782505 90462.129293
2015 10 12 11 59 00 88106.900081 107997.972825 112083.752743 90462.039984
2015 10 13 11 59 00 88106.937749 107997.851180 112083.671840 90461.923375
2015 10 14 11 59 00 88106.896922 107997.769154 112083.559979 90461.876378
2015 10 15 11 59 00 88106.831656 107997.571945 112083.366463 90461.674892
2015 10 21 11 59 00 88107.109481 107997.131338 112083.216775 90461.242107
2015 10 22 11 59 00 88106.951331 107997.339600 112083.362554 90461.361298
2015 10 23 11 59 00 88106.801078 107997.135848 112083.143484 90461.322378
2015 10 24 11 59 00 88106.694871 107996.896468 112082.768257 90461.067603
2015 10 25 11 59 00 88106.790205 107996.965049 112082.863994 90461.065358
2015 10 26 11 59 00 88106.743624 107996.961525 112082.966185 90461.068504
2015 10 27 11 59 00 88106.792942 107997.004856 112083.074933 90461.036141
2015 10 28 11 59 00 88106.935242 107997.046464 112083.177043 90461.092479
2015 10 29 11 59 00 88106.936184 107997.470134 112083.399831 90461.425305
2015 10 30 11 59 00 88106.956402 107997.275420 112083.313115 90461.268514
2015 10 31 11 59 00 88106.762632 107996.766005 112082.837021 90461.013741
2015 11 01 11 59 00 88106.799808 107996.825580 112082.820921 90461.106611
2015 11 02 11 59 00 88106.858985 107997.005733 112083.019906 90461.204399
2015 11 03 11 59 00 88106.991233 107997.220756 112083.282211 90461.384027
2015 11 04 11 59 00 88107.004670 107997.320182 112083.390277 90461.402209
2015 11 05 11 59 00 88106.958888 107997.200977 112083.271455 90461.222439
2015 11 06 11 59 00 88106.996004 107997.483573 112083.363349 90461.523075
2015 11 07 11 59 00 88107.058751 107997.553573 112083.481340 90461.593664
2015 11 08 11 59 00 88107.130297 107997.583294 112083.607655 90461.552947
2015 11 09 11 59 00 88107.013460 107997.666489 112083.564362 90461.812385
2015 11 10 11 59 00 88107.167276 107997.938171 112083.793636 90462.090047
2015 11 11 11 59 00 88107.070102 107997.876846 112083.707126 90461.927829
2015 11 12 11 59 00 88107.074509 107997.905163 112083.720907 90461.976979
2015 11 13 11 59 00 88107.115927 107998.057964 112083.860901 90462.113461
2015 11 14 11 59 00 88107.141620 107998.108881 112083.883004 90462.179130
